Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3157E+001; 1.0000E+000; 2.6113E+001; 1.0000E+000; 2.0266E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9332E+001;
 2.0000E+000; 8.0414E+001; 2.0000E+000; 3.7063E+001; 2.0000E+000; 2.3089E+001; 2.0000E+000; 2.0365E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9212E+001;
 3.0000E+000; 9.2666E+001; 3.0000E+000; 4.7054E+001; 3.0000E+000; 2.7495E+001; 3.0000E+000; 2.1539E+001; 3.0000E+000; 2.0245E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9180E+001;
 4.0000E+000; 1.0226E+002; 4.0000E+000; 5.5819E+001; 4.0000E+000; 3.2489E+001; 4.0000E+000; 2.3465E+001; 4.0000E+000; 2.0769E+001; 4.0000E+000; 2.0147E+001; 4.0000E+000; 1.9186E+001;
 5.0000E+000; 1.1040E+002; 5.0000E+000; 6.3555E+001; 5.0000E+000; 3.7594E+001; 5.0000E+000; 2.5917E+001; 5.0000E+000; 2.1650E+001; 5.0000E+000; 2.0389E+001; 5.0000E+000; 1.9211E+001;
 6.0000E+000; 1.1771E+002; 6.0000E+000; 7.0518E+001; 6.0000E+000; 4.2612E+001; 6.0000E+000; 2.8698E+001; 6.0000E+000; 2.2854E+001; 6.0000E+000; 2.0803E+001; 6.0000E+000; 1.9243E+001;
 7.0000E+000; 1.2448E+002; 7.0000E+000; 7.6912E+001; 7.0000E+000; 4.7477E+001; 7.0000E+000; 3.1670E+001; 7.0000E+000; 2.4324E+001; 7.0000E+000; 2.1396E+001; 7.0000E+000; 1.9277E+001;
 8.0000E+000; 1.3085E+002; 8.0000E+000; 8.2880E+001; 8.0000E+000; 5.2176E+001; 8.0000E+000; 3.4746E+001; 8.0000E+000; 2.6002E+001; 8.0000E+000; 2.2159E+001; 8.0000E+000; 1.9312E+001;
 9.0000E+000; 1.3693E+002; 9.0000E+000; 8.8517E+001; 9.0000E+000; 5.6720E+001; 9.0000E+000; 3.7873E+001; 9.0000E+000; 2.7839E+001; 9.0000E+000; 2.3078E+001; 9.0000E+000; 1.9346E+001;
 1.0000E+001; 1.4276E+002; 1.0000E+001; 9.3888E+001; 1.0000E+001; 6.1123E+001; 1.0000E+001; 4.1019E+001; 1.0000E+001; 2.9796E+001; 1.0000E+001; 2.4133E+001; 1.0000E+001; 1.9378E+001;
 1.1000E+001; 1.4838E+002; 1.1000E+001; 9.9040E+001; 1.1000E+001; 6.5400E+001; 1.1000E+001; 4.4166E+001; 1.1000E+001; 3.1842E+001; 1.1000E+001; 2.5305E+001; 1.1000E+001; 1.9408E+001;
 1.2000E+001; 1.5382E+002; 1.2000E+001; 1.0401E+002; 1.2000E+001; 6.9564E+001; 1.2000E+001; 4.7302E+001; 1.2000E+001; 3.3956E+001; 1.2000E+001; 2.6577E+001; 1.2000E+001; 1.9438E+001;
 1.3000E+001; 1.5910E+002; 1.3000E+001; 1.0882E+002; 1.3000E+001; 7.3627E+001; 1.3000E+001; 5.0421E+001; 1.3000E+001; 3.6120E+001; 1.3000E+001; 2.7933E+001; 1.3000E+001; 1.9468E+001;
 1.4000E+001; 1.6421E+002; 1.4000E+001; 1.1348E+002; 1.4000E+001; 7.7598E+001; 1.4000E+001; 5.3518E+001; 1.4000E+001; 3.8323E+001; 1.4000E+001; 2.9360E+001; 1.4000E+001; 1.9499E+001;
 1.5000E+001; 1.6918E+002; 1.5000E+001; 1.1802E+002; 1.5000E+001; 8.1485E+001; 1.5000E+001; 5.6590E+001; 1.5000E+001; 4.0555E+001; 1.5000E+001; 3.0847E+001; 1.5000E+001; 1.9532E+001;
 1.6000E+001; 1.7400E+002; 1.6000E+001; 1.2243E+002; 1.6000E+001; 8.5294E+001; 1.6000E+001; 5.9637E+001; 1.6000E+001; 4.2809E+001; 1.6000E+001; 3.2385E+001; 1.6000E+001; 1.9569E+001;
 1.7000E+001; 1.7868E+002; 1.7000E+001; 1.2673E+002; 1.7000E+001; 8.9029E+001; 1.7000E+001; 6.2656E+001; 1.7000E+001; 4.5079E+001; 1.7000E+001; 3.3967E+001; 1.7000E+001; 1.9611E+001;
 1.8000E+001; 1.8322E+002; 1.8000E+001; 1.3093E+002; 1.8000E+001; 9.2694E+001; 1.8000E+001; 6.5648E+001; 1.8000E+001; 4.7360E+001; 1.8000E+001; 3.5587E+001; 1.8000E+001; 1.9661E+001;
 1.9000E+001; 1.8764E+002; 1.9000E+001; 1.3501E+002; 1.9000E+001; 9.6290E+001; 1.9000E+001; 6.8611E+001; 1.9000E+001; 4.9648E+001; 1.9000E+001; 3.7240E+001; 1.9000E+001; 1.9718E+001;
 2.0000E+001; 1.9192E+002; 2.0000E+001; 1.3900E+002; 2.0000E+001; 9.9821E+001; 2.0000E+001; 7.1544E+001; 2.0000E+001; 5.1939E+001; 2.0000E+001; 3.8921E+001; 2.0000E+001; 1.9786E+001;
 2.1000E+001; 1.9608E+002; 2.1000E+001; 1.4288E+002; 2.1000E+001; 1.0329E+002; 2.1000E+001; 7.4447E+001; 2.1000E+001; 5.4231E+001; 2.1000E+001; 4.0626E+001; 2.1000E+001; 1.9864E+001;
 2.2000E+001; 2.0012E+002; 2.2000E+001; 1.4667E+002; 2.2000E+001; 1.0669E+002; 2.2000E+001; 7.7319E+001; 2.2000E+001; 5.6521E+001; 2.2000E+001; 4.2351E+001; 2.2000E+001; 1.9955E+001;
 2.3000E+001; 2.0404E+002; 2.3000E+001; 1.5036E+002; 2.3000E+001; 1.1003E+002; 2.3000E+001; 8.0159E+001; 2.3000E+001; 5.8807E+001; 2.3000E+001; 4.4093E+001; 2.3000E+001; 2.0060E+001;
 2.4000E+001; 2.0785E+002; 2.4000E+001; 1.5395E+002; 2.4000E+001; 1.1332E+002; 2.4000E+001; 8.2968E+001; 2.4000E+001; 6.1087E+001; 2.4000E+001; 4.5849E+001; 2.4000E+001; 2.0179E+001;
 2.5000E+001; 2.1154E+002; 2.5000E+001; 1.5745E+002; 2.5000E+001; 1.1654E+002; 2.5000E+001; 8.5744E+001; 2.5000E+001; 6.3359E+001; 2.5000E+001; 4.7617E+001; 2.5000E+001; 2.0314E+001;
 2.6000E+001; 2.1512E+002; 2.6000E+001; 1.6086E+002; 2.6000E+001; 1.1970E+002; 2.6000E+001; 8.8487E+001; 2.6000E+001; 6.5620E+001; 2.6000E+001; 4.9393E+001; 2.6000E+001; 2.0466E+001;
 2.7000E+001; 2.1857E+002; 2.7000E+001; 1.6417E+002; 2.7000E+001; 1.2280E+002; 2.7000E+001; 9.1196E+001; 2.7000E+001; 6.7871E+001; 2.7000E+001; 5.1177E+001; 2.7000E+001; 2.0634E+001;
 2.8000E+001; 2.2189E+002; 2.8000E+001; 1.6738E+002; 2.8000E+001; 1.2584E+002; 2.8000E+001; 9.3871E+001; 2.8000E+001; 7.0109E+001; 2.8000E+001; 5.2965E+001; 2.8000E+001; 2.0820E+001;
 2.9000E+001; 2.2508E+002; 2.9000E+001; 1.7051E+002; 2.9000E+001; 1.2882E+002; 2.9000E+001; 9.6511E+001; 2.9000E+001; 7.2334E+001; 2.9000E+001; 5.4757E+001; 2.9000E+001; 2.1025E+001;
 3.0000E+001; 2.2815E+002; 3.0000E+001; 1.7354E+002; 3.0000E+001; 1.3173E+002; 3.0000E+001; 9.9116E+001; 3.0000E+001; 7.4543E+001; 3.0000E+001; 5.6550E+001; 3.0000E+001; 2.1248E+001;
 3.1000E+001; 2.3110E+002; 3.1000E+001; 1.7648E+002; 3.1000E+001; 1.3459E+002; 3.1000E+001; 1.0168E+002; 3.1000E+001; 7.6736E+001; 3.1000E+001; 5.8343E+001; 3.1000E+001; 2.1489E+001;
 3.2000E+001; 2.3395E+002; 3.2000E+001; 1.7935E+002; 3.2000E+001; 1.3738E+002; 3.2000E+001; 1.0422E+002; 3.2000E+001; 7.8913E+001; 3.2000E+001; 6.0134E+001; 3.2000E+001; 2.1750E+001;
 3.3000E+001; 2.3671E+002; 3.3000E+001; 1.8213E+002; 3.3000E+001; 1.4011E+002; 3.3000E+001; 1.0671E+002; 3.3000E+001; 8.1071E+001; 3.3000E+001; 6.1923E+001; 3.3000E+001; 2.2029E+001;
 3.4000E+001; 2.3938E+002; 3.4000E+001; 1.8485E+002; 3.4000E+001; 1.4278E+002; 3.4000E+001; 1.0917E+002; 3.4000E+001; 8.3211E+001; 3.4000E+001; 6.3708E+001; 3.4000E+001; 2.2328E+001;
 3.5000E+001; 2.4198E+002; 3.5000E+001; 1.8749E+002; 3.5000E+001; 1.4540E+002; 3.5000E+001; 1.1159E+002; 3.5000E+001; 8.5331E+001; 3.5000E+001; 6.5488E+001; 3.5000E+001; 2.2645E+001;
 3.6000E+001; 2.4450E+002; 3.6000E+001; 1.9007E+002; 3.6000E+001; 1.4796E+002; 3.6000E+001; 1.1397E+002; 3.6000E+001; 8.7430E+001; 3.6000E+001; 6.7262E+001; 3.6000E+001; 2.2981E+001;
 3.7000E+001; 2.4697E+002; 3.7000E+001; 1.9259E+002; 3.7000E+001; 1.5046E+002; 3.7000E+001; 1.1631E+002; 3.7000E+001; 8.9509E+001; 3.7000E+001; 6.9029E+001; 3.7000E+001; 2.3335E+001;
 3.8000E+001; 2.4937E+002; 3.8000E+001; 1.9505E+002; 3.8000E+001; 1.5291E+002; 3.8000E+001; 1.1862E+002; 3.8000E+001; 9.1566E+001; 3.8000E+001; 7.0787E+001; 3.8000E+001; 2.3707E+001;
 3.9000E+001; 2.5171E+002; 3.9000E+001; 1.9745E+002; 3.9000E+001; 1.5532E+002; 3.9000E+001; 1.2089E+002; 3.9000E+001; 9.3601E+001; 3.9000E+001; 7.2537E+001; 3.9000E+001; 2.4097E+001;
 4.0000E+001; 2.5400E+002; 4.0000E+001; 1.9980E+002; 4.0000E+001; 1.5767E+002; 4.0000E+001; 1.2312E+002; 4.0000E+001; 9.5614E+001; 4.0000E+001; 7.4278E+001; 4.0000E+001; 2.4505E+001;
