Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8583E-002; 0.0000E+000; 9.6627E-002; 0.0000E+000; 9.5264E-002; 0.0000E+000; 9.4371E-002; 0.0000E+000; 9.3865E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6452E-002; 1.0000E+000; 9.6281E-002; 1.0000E+000; 9.5253E-002; 1.0000E+000; 9.4370E-002; 1.0000E+000; 9.3865E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8866E-002; 2.0000E+000; 9.4145E-002; 2.0000E+000; 9.5118E-002; 2.0000E+000; 9.4360E-002; 2.0000E+000; 9.3864E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3586E-002; 3.0000E+000; 8.5381E-002; 3.0000E+000; 9.4616E-002; 3.0000E+000; 9.4291E-002; 3.0000E+000; 9.3856E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1196E-001; 4.0000E+000; 7.6714E-002; 4.0000E+000; 9.2408E-002; 4.0000E+000; 9.4085E-002; 4.0000E+000; 9.3819E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3043E-001; 5.0000E+000; 7.1896E-002; 5.0000E+000; 8.6788E-002; 5.0000E+000; 9.3555E-002; 5.0000E+000; 9.3727E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4913E-001; 6.0000E+000; 7.0257E-002; 6.0000E+000; 7.7896E-002; 6.0000E+000; 9.2168E-002; 6.0000E+000; 9.3539E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6859E-001; 7.0000E+000; 7.0848E-002; 7.0000E+000; 6.7997E-002; 7.0000E+000; 8.8967E-002; 7.0000E+000; 9.3163E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8926E-001; 8.0000E+000; 7.3088E-002; 8.0000E+000; 5.9537E-002; 8.0000E+000; 8.2849E-002; 8.0000E+000; 9.2383E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1160E-001; 9.0000E+000; 7.6663E-002; 9.0000E+000; 5.3492E-002; 9.0000E+000; 7.3516E-002; 9.0000E+000; 9.0746E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3633E-001; 1.0000E+001; 8.1471E-002; 1.0000E+001; 4.9746E-002; 1.0000E+001; 6.2532E-002; 1.0000E+001; 8.7445E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6390E-001; 1.1000E+001; 8.7531E-002; 1.1000E+001; 4.7875E-002; 1.1000E+001; 5.2486E-002; 1.1000E+001; 8.1395E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9465E-001; 1.2000E+001; 9.4886E-002; 1.2000E+001; 4.7475E-002; 1.2000E+001; 4.4855E-002; 1.2000E+001; 7.2015E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.2911E-001; 1.3000E+001; 1.0361E-001; 1.3000E+001; 4.8249E-002; 1.3000E+001; 3.9702E-002; 1.3000E+001; 6.0545E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.6777E-001; 1.4000E+001; 1.1385E-001; 1.4000E+001; 5.0022E-002; 1.4000E+001; 3.6533E-002; 1.4000E+001; 4.9702E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.1083E-001; 1.5000E+001; 1.2573E-001; 1.5000E+001; 5.2695E-002; 1.5000E+001; 3.4830E-002; 1.5000E+001; 4.1287E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.5862E-001; 1.6000E+001; 1.3939E-001; 1.6000E+001; 5.6219E-002; 1.6000E+001; 3.4208E-002; 1.6000E+001; 3.5453E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.1143E-001; 1.7000E+001; 1.5501E-001; 1.7000E+001; 6.0587E-002; 1.7000E+001; 3.4415E-002; 1.7000E+001; 3.1663E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.6938E-001; 1.8000E+001; 1.7289E-001; 1.8000E+001; 6.5839E-002; 1.8000E+001; 3.5301E-002; 1.8000E+001; 2.9336E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.3287E-001; 1.9000E+001; 1.9331E-001; 1.9000E+001; 7.2048E-002; 1.9000E+001; 3.6788E-002; 1.9000E+001; 2.8050E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.0218E-001; 2.0000E+001; 2.1662E-001; 2.0000E+001; 7.9305E-002; 2.0000E+001; 3.8838E-002; 2.0000E+001; 2.7529E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.7749E-001; 2.1000E+001; 2.4325E-001; 2.1000E+001; 8.7734E-002; 2.1000E+001; 4.1448E-002; 2.1000E+001; 2.7602E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.5881E-001; 2.2000E+001; 2.7373E-001; 2.2000E+001; 9.7495E-002; 2.2000E+001; 4.4638E-002; 2.2000E+001; 2.8167E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 9.4593E-001; 2.3000E+001; 3.0877E-001; 2.3000E+001; 1.0882E-001; 2.3000E+001; 4.8460E-002; 2.3000E+001; 2.9172E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.0384E+000; 2.4000E+001; 3.4898E-001; 2.4000E+001; 1.2195E-001; 2.4000E+001; 5.2983E-002; 2.4000E+001; 3.0596E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.1353E+000; 2.5000E+001; 3.9503E-001; 2.5000E+001; 1.3719E-001; 2.5000E+001; 5.8290E-002; 2.5000E+001; 3.2436E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.2349E+000; 2.6000E+001; 4.4744E-001; 2.6000E+001; 1.5486E-001; 2.6000E+001; 6.4478E-002; 2.6000E+001; 3.4705E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.3342E+000; 2.7000E+001; 5.0618E-001; 2.7000E+001; 1.7528E-001; 2.7000E+001; 7.1655E-002; 2.7000E+001; 3.7423E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4304E+000; 2.8000E+001; 5.7026E-001; 2.8000E+001; 1.9886E-001; 2.8000E+001; 7.9943E-002; 2.8000E+001; 4.0619E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5198E+000; 2.9000E+001; 6.3787E-001; 2.9000E+001; 2.2579E-001; 2.9000E+001; 8.9455E-002; 2.9000E+001; 4.4326E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.6008E+000; 3.0000E+001; 7.0644E-001; 3.0000E+001; 2.5604E-001; 3.0000E+001; 1.0026E-001; 3.0000E+001; 4.8564E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6729E+000; 3.1000E+001; 7.7347E-001; 3.1000E+001; 2.8938E-001; 3.1000E+001; 1.1240E-001; 3.1000E+001; 5.3346E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.7371E+000; 3.2000E+001; 8.3707E-001; 3.2000E+001; 3.2534E-001; 3.2000E+001; 1.2586E-001; 3.2000E+001; 5.8677E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.7945E+000; 3.3000E+001; 8.9623E-001; 3.3000E+001; 3.6329E-001; 3.3000E+001; 1.4063E-001; 3.3000E+001; 6.4557E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.8462E+000; 3.4000E+001; 9.5051E-001; 3.4000E+001; 4.0254E-001; 3.4000E+001; 1.5670E-001; 3.4000E+001; 7.0994E-002; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.8932E+000; 3.5000E+001; 1.0002E+000; 3.5000E+001; 4.4222E-001; 3.5000E+001; 1.7398E-001; 3.5000E+001; 7.7989E-002; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.9362E+000; 3.6000E+001; 1.0457E+000; 3.6000E+001; 4.8161E-001; 3.6000E+001; 1.9233E-001; 3.6000E+001; 8.5526E-002; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.9755E+000; 3.7000E+001; 1.0878E+000; 3.7000E+001; 5.2017E-001; 3.7000E+001; 2.1159E-001; 3.7000E+001; 9.3585E-002; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 2.0111E+000; 3.8000E+001; 1.1272E+000; 3.8000E+001; 5.5755E-001; 3.8000E+001; 2.3158E-001; 3.8000E+001; 1.0214E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 2.0425E+000; 3.9000E+001; 1.1643E+000; 3.9000E+001; 5.9351E-001; 3.9000E+001; 2.5219E-001; 3.9000E+001; 1.1117E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 2.0690E+000; 4.0000E+001; 1.1998E+000; 4.0000E+001; 6.2779E-001; 4.0000E+001; 2.7342E-001; 4.0000E+001; 1.2067E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 2.0894E+000; 4.1000E+001; 1.2342E+000; 4.1000E+001; 6.6066E-001; 4.1000E+001; 2.9505E-001; 4.1000E+001; 1.3063E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 2.1026E+000; 4.2000E+001; 1.2677E+000; 4.2000E+001; 6.9229E-001; 4.2000E+001; 3.1693E-001; 4.2000E+001; 1.4102E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 2.1075E+000; 4.3000E+001; 1.3008E+000; 4.3000E+001; 7.2286E-001; 4.3000E+001; 3.3898E-001; 4.3000E+001; 1.5181E-001; 4.3000E+001; 1.0132E-001;
