Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8409E-002; 0.0000E+000; 9.6320E-002; 0.0000E+000; 9.4861E-002; 0.0000E+000; 9.3903E-002; 0.0000E+000; 9.3361E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5855E-002; 1.0000E+000; 9.5960E-002; 1.0000E+000; 9.4850E-002; 1.0000E+000; 9.3903E-002; 1.0000E+000; 9.3361E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7608E-002; 2.0000E+000; 9.3686E-002; 2.0000E+000; 9.4704E-002; 2.0000E+000; 9.3892E-002; 2.0000E+000; 9.3360E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2400E-002; 3.0000E+000; 8.4317E-002; 3.0000E+000; 9.4178E-002; 3.0000E+000; 9.3817E-002; 3.0000E+000; 9.3351E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1078E-001; 4.0000E+000; 7.5417E-002; 4.0000E+000; 9.1819E-002; 4.0000E+000; 9.3599E-002; 4.0000E+000; 9.3311E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2893E-001; 5.0000E+000; 7.0704E-002; 5.0000E+000; 8.5776E-002; 5.0000E+000; 9.3046E-002; 5.0000E+000; 9.3213E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4704E-001; 6.0000E+000; 6.9165E-002; 6.0000E+000; 7.6391E-002; 6.0000E+000; 9.1575E-002; 6.0000E+000; 9.3014E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6568E-001; 7.0000E+000; 6.9752E-002; 7.0000E+000; 6.6260E-002; 7.0000E+000; 8.8114E-002; 7.0000E+000; 9.2623E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8531E-001; 8.0000E+000; 7.1877E-002; 8.0000E+000; 5.7834E-002; 8.0000E+000; 8.1453E-002; 8.0000E+000; 9.1807E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0637E-001; 9.0000E+000; 7.5235E-002; 9.0000E+000; 5.1905E-002; 9.0000E+000; 7.1441E-002; 9.0000E+000; 9.0050E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2952E-001; 1.0000E+001; 7.9718E-002; 1.0000E+001; 4.8246E-002; 1.0000E+001; 6.0055E-002; 1.0000E+001; 8.6405E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5519E-001; 1.1000E+001; 8.5346E-002; 1.1000E+001; 4.6392E-002; 1.1000E+001; 5.0028E-002; 1.1000E+001; 7.9622E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8373E-001; 1.2000E+001; 9.2155E-002; 1.2000E+001; 4.5933E-002; 1.2000E+001; 4.2612E-002; 1.2000E+001; 6.9238E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.1556E-001; 1.3000E+001; 1.0020E-001; 1.3000E+001; 4.6578E-002; 1.3000E+001; 3.7681E-002; 1.3000E+001; 5.7093E-002; 1.3000E+001; 1.0132E-001;
