Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8385E-002; 0.0000E+000; 9.6271E-002; 0.0000E+000; 9.4789E-002; 0.0000E+000; 9.3813E-002; 0.0000E+000; 9.3259E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5651E-002; 1.0000E+000; 9.5903E-002; 1.0000E+000; 9.4777E-002; 1.0000E+000; 9.3812E-002; 1.0000E+000; 9.3258E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7093E-002; 2.0000E+000; 9.3581E-002; 2.0000E+000; 9.4627E-002; 2.0000E+000; 9.3801E-002; 2.0000E+000; 9.3258E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.1895E-002; 3.0000E+000; 8.3934E-002; 3.0000E+000; 9.4096E-002; 3.0000E+000; 9.3724E-002; 3.0000E+000; 9.3248E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1026E-001; 4.0000E+000; 7.4913E-002; 4.0000E+000; 9.1684E-002; 4.0000E+000; 9.3502E-002; 4.0000E+000; 9.3208E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2827E-001; 5.0000E+000; 7.0238E-002; 5.0000E+000; 8.5455E-002; 5.0000E+000; 9.2946E-002; 5.0000E+000; 9.3107E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4610E-001; 6.0000E+000; 6.8734E-002; 6.0000E+000; 7.5842E-002; 6.0000E+000; 9.1453E-002; 6.0000E+000; 9.2907E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6437E-001; 7.0000E+000; 6.9314E-002; 7.0000E+000; 6.5601E-002; 7.0000E+000; 8.7889E-002; 7.0000E+000; 9.2514E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8352E-001; 8.0000E+000; 7.1384E-002; 8.0000E+000; 5.7183E-002; 8.0000E+000; 8.0988E-002; 8.0000E+000; 9.1693E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0399E-001; 9.0000E+000; 7.4642E-002; 9.0000E+000; 5.1296E-002; 9.0000E+000; 7.0669E-002; 9.0000E+000; 8.9902E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2643E-001; 1.0000E+001; 7.8980E-002; 1.0000E+001; 4.7666E-002; 1.0000E+001; 5.9107E-002; 1.0000E+001; 8.6118E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5125E-001; 1.1000E+001; 8.4415E-002; 1.1000E+001; 4.5811E-002; 1.1000E+001; 4.9086E-002; 1.1000E+001; 7.9004E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.7878E-001; 1.2000E+001; 9.0981E-002; 1.2000E+001; 4.5321E-002; 1.2000E+001; 4.1754E-002; 1.2000E+001; 6.8167E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.0944E-001; 1.3000E+001; 9.8729E-002; 1.3000E+001; 4.5907E-002; 1.3000E+001; 3.6906E-002; 1.3000E+001; 5.5742E-002; 1.3000E+001; 1.0132E-001;
