Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8543E-002; 0.0000E+000; 9.6552E-002; 0.0000E+000; 9.5163E-002; 0.0000E+000; 9.4250E-002; 0.0000E+000; 9.3733E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6248E-002; 1.0000E+000; 9.6200E-002; 1.0000E+000; 9.5151E-002; 1.0000E+000; 9.4249E-002; 1.0000E+000; 9.3733E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8372E-002; 2.0000E+000; 9.4021E-002; 2.0000E+000; 9.5012E-002; 2.0000E+000; 9.4240E-002; 2.0000E+000; 9.3733E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3114E-002; 3.0000E+000; 8.5017E-002; 3.0000E+000; 9.4505E-002; 3.0000E+000; 9.4168E-002; 3.0000E+000; 9.3724E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1148E-001; 4.0000E+000; 7.6236E-002; 4.0000E+000; 9.2250E-002; 4.0000E+000; 9.3959E-002; 4.0000E+000; 9.3686E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2980E-001; 5.0000E+000; 7.1439E-002; 5.0000E+000; 8.6474E-002; 5.0000E+000; 9.3425E-002; 5.0000E+000; 9.3592E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4825E-001; 6.0000E+000; 6.9826E-002; 6.0000E+000; 7.7378E-002; 6.0000E+000; 9.2016E-002; 6.0000E+000; 9.3401E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6736E-001; 7.0000E+000; 7.0403E-002; 7.0000E+000; 6.7362E-002; 7.0000E+000; 8.8730E-002; 7.0000E+000; 9.3023E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8758E-001; 8.0000E+000; 7.2586E-002; 8.0000E+000; 5.8891E-002; 8.0000E+000; 8.2413E-002; 8.0000E+000; 9.2237E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0938E-001; 9.0000E+000; 7.6061E-002; 9.0000E+000; 5.2874E-002; 9.0000E+000; 7.2804E-002; 9.0000E+000; 9.0569E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3344E-001; 1.0000E+001; 8.0726E-002; 1.0000E+001; 4.9149E-002; 1.0000E+001; 6.1629E-002; 1.0000E+001; 8.7157E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6020E-001; 1.1000E+001; 8.6598E-002; 1.1000E+001; 4.7274E-002; 1.1000E+001; 5.1553E-002; 1.1000E+001; 8.0844E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9001E-001; 1.2000E+001; 9.3717E-002; 1.2000E+001; 4.6841E-002; 1.2000E+001; 4.3982E-002; 1.2000E+001; 7.1068E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.2336E-001; 1.3000E+001; 1.0215E-001; 1.3000E+001; 4.7555E-002; 1.3000E+001; 3.8900E-002; 1.3000E+001; 5.9287E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.6072E-001; 1.4000E+001; 1.1203E-001; 1.4000E+001; 4.9239E-002; 1.4000E+001; 3.5780E-002; 1.4000E+001; 4.8385E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.0229E-001; 1.5000E+001; 1.2347E-001; 1.5000E+001; 5.1793E-002; 1.5000E+001; 3.4095E-002; 1.5000E+001; 4.0071E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.4838E-001; 1.6000E+001; 1.3660E-001; 1.6000E+001; 5.5165E-002; 1.6000E+001; 3.3462E-002; 1.6000E+001; 3.4369E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 4.9928E-001; 1.7000E+001; 1.5158E-001; 1.7000E+001; 5.9344E-002; 1.7000E+001; 3.3632E-002; 1.7000E+001; 3.0685E-002; 1.7000E+001; 1.0132E-001;
