Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3246E+001; 1.0000E+000; 2.6073E+001; 1.0000E+000; 2.0259E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0550E+001; 2.0000E+000; 3.7025E+001; 2.0000E+000; 2.3059E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2825E+001; 3.0000E+000; 4.7022E+001; 3.0000E+000; 2.7449E+001; 3.0000E+000; 2.1519E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9197E+001;
 4.0000E+000; 1.0246E+002; 4.0000E+000; 5.5795E+001; 4.0000E+000; 3.2432E+001; 4.0000E+000; 2.3431E+001; 4.0000E+000; 2.0757E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9208E+001;
 5.0000E+000; 1.1066E+002; 5.0000E+000; 6.3547E+001; 5.0000E+000; 3.7532E+001; 5.0000E+000; 2.5870E+001; 5.0000E+000; 2.1628E+001; 5.0000E+000; 2.0381E+001; 5.0000E+000; 1.9235E+001;
 6.0000E+000; 1.1804E+002; 6.0000E+000; 7.0535E+001; 6.0000E+000; 4.2550E+001; 6.0000E+000; 2.8640E+001; 6.0000E+000; 2.2822E+001; 6.0000E+000; 2.0789E+001; 6.0000E+000; 1.9269E+001;
 7.0000E+000; 1.2488E+002; 7.0000E+000; 7.6961E+001; 7.0000E+000; 4.7420E+001; 7.0000E+000; 3.1605E+001; 7.0000E+000; 2.4282E+001; 7.0000E+000; 2.1375E+001; 7.0000E+000; 1.9304E+001;
 8.0000E+000; 1.3132E+002; 8.0000E+000; 8.2965E+001; 8.0000E+000; 5.2130E+001; 8.0000E+000; 3.4676E+001; 8.0000E+000; 2.5951E+001; 8.0000E+000; 2.2131E+001; 8.0000E+000; 1.9340E+001;
 9.0000E+000; 1.3746E+002; 9.0000E+000; 8.8641E+001; 9.0000E+000; 5.6688E+001; 9.0000E+000; 3.7802E+001; 9.0000E+000; 2.7780E+001; 9.0000E+000; 2.3042E+001; 9.0000E+000; 1.9373E+001;
 1.0000E+001; 1.4334E+002; 1.0000E+001; 9.4049E+001; 1.0000E+001; 6.1108E+001; 1.0000E+001; 4.0950E+001; 1.0000E+001; 2.9731E+001; 1.0000E+001; 2.4090E+001; 1.0000E+001; 1.9405E+001;
 1.1000E+001; 1.4901E+002; 1.1000E+001; 9.9238E+001; 1.1000E+001; 6.5404E+001; 1.1000E+001; 4.4102E+001; 1.1000E+001; 3.1773E+001; 1.1000E+001; 2.5255E+001; 1.1000E+001; 1.9435E+001;
 1.2000E+001; 1.5450E+002; 1.2000E+001; 1.0424E+002; 1.2000E+001; 6.9588E+001; 1.2000E+001; 4.7244E+001; 1.2000E+001; 3.3884E+001; 1.2000E+001; 2.6521E+001; 1.2000E+001; 1.9464E+001;
 1.3000E+001; 1.5980E+002; 1.3000E+001; 1.0908E+002; 1.3000E+001; 7.3671E+001; 1.3000E+001; 5.0370E+001; 1.3000E+001; 3.6048E+001; 1.3000E+001; 2.7872E+001; 1.3000E+001; 1.9493E+001;
 1.4000E+001; 1.6495E+002; 1.4000E+001; 1.1378E+002; 1.4000E+001; 7.7662E+001; 1.4000E+001; 5.3476E+001; 1.4000E+001; 3.8251E+001; 1.4000E+001; 2.9295E+001; 1.4000E+001; 1.9523E+001;
 1.5000E+001; 1.6993E+002; 1.5000E+001; 1.1834E+002; 1.5000E+001; 8.1568E+001; 1.5000E+001; 5.6558E+001; 1.5000E+001; 4.0485E+001; 1.5000E+001; 3.0778E+001; 1.5000E+001; 1.9555E+001;
 1.6000E+001; 1.7477E+002; 1.6000E+001; 1.2277E+002; 1.6000E+001; 8.5395E+001; 1.6000E+001; 5.9615E+001; 1.6000E+001; 4.2742E+001; 1.6000E+001; 3.2314E+001; 1.6000E+001; 1.9591E+001;
 1.7000E+001; 1.7945E+002; 1.7000E+001; 1.2709E+002; 1.7000E+001; 8.9147E+001; 1.7000E+001; 6.2645E+001; 1.7000E+001; 4.5015E+001; 1.7000E+001; 3.3895E+001; 1.7000E+001; 1.9632E+001;
 1.8000E+001; 1.8400E+002; 1.8000E+001; 1.3130E+002; 1.8000E+001; 9.2826E+001; 1.8000E+001; 6.5646E+001; 1.8000E+001; 4.7300E+001; 1.8000E+001; 3.5515E+001; 1.8000E+001; 1.9679E+001;
 1.9000E+001; 1.8841E+002; 1.9000E+001; 1.3540E+002; 1.9000E+001; 9.6436E+001; 1.9000E+001; 6.8618E+001; 1.9000E+001; 4.9592E+001; 1.9000E+001; 3.7167E+001; 1.9000E+001; 1.9735E+001;
 2.0000E+001; 1.9269E+002; 2.0000E+001; 1.3939E+002; 2.0000E+001; 9.9979E+001; 2.0000E+001; 7.1560E+001; 2.0000E+001; 5.1887E+001; 2.0000E+001; 3.8848E+001; 2.0000E+001; 1.9801E+001;
 2.1000E+001; 1.9684E+002; 2.1000E+001; 1.4328E+002; 2.1000E+001; 1.0346E+002; 2.1000E+001; 7.4471E+001; 2.1000E+001; 5.4184E+001; 2.1000E+001; 4.0554E+001; 2.1000E+001; 1.9877E+001;
 2.2000E+001; 2.0086E+002; 2.2000E+001; 1.4706E+002; 2.2000E+001; 1.0687E+002; 2.2000E+001; 7.7351E+001; 2.2000E+001; 5.6478E+001; 2.2000E+001; 4.2280E+001; 2.2000E+001; 1.9966E+001;
 2.3000E+001; 2.0477E+002; 2.3000E+001; 1.5075E+002; 2.3000E+001; 1.1022E+002; 2.3000E+001; 8.0198E+001; 2.3000E+001; 5.8768E+001; 2.3000E+001; 4.4023E+001; 2.3000E+001; 2.0068E+001;
 2.4000E+001; 2.0855E+002; 2.4000E+001; 1.5434E+002; 2.4000E+001; 1.1350E+002; 2.4000E+001; 8.3012E+001; 2.4000E+001; 6.1051E+001; 2.4000E+001; 4.5780E+001; 2.4000E+001; 2.0185E+001;
 2.5000E+001; 2.1222E+002; 2.5000E+001; 1.5783E+002; 2.5000E+001; 1.1672E+002; 2.5000E+001; 8.5792E+001; 2.5000E+001; 6.3326E+001; 2.5000E+001; 4.7548E+001; 2.5000E+001; 2.0317E+001;
 2.6000E+001; 2.1576E+002; 2.6000E+001; 1.6122E+002; 2.6000E+001; 1.1989E+002; 2.6000E+001; 8.8539E+001; 2.6000E+001; 6.5591E+001; 2.6000E+001; 4.9326E+001; 2.6000E+001; 2.0466E+001;
 2.7000E+001; 2.1917E+002; 2.7000E+001; 1.6452E+002; 2.7000E+001; 1.2298E+002; 2.7000E+001; 9.1250E+001; 2.7000E+001; 6.7844E+001; 2.7000E+001; 5.1110E+001; 2.7000E+001; 2.0631E+001;
 2.8000E+001; 2.2244E+002; 2.8000E+001; 1.6771E+002; 2.8000E+001; 1.2602E+002; 2.8000E+001; 9.3927E+001; 2.8000E+001; 7.0084E+001; 2.8000E+001; 5.2900E+001; 2.8000E+001; 2.0815E+001;
 2.9000E+001; 2.2559E+002; 2.9000E+001; 1.7082E+002; 2.9000E+001; 1.2899E+002; 2.9000E+001; 9.6567E+001; 2.9000E+001; 7.2310E+001; 2.9000E+001; 5.4692E+001; 2.9000E+001; 2.1016E+001;
 3.0000E+001; 2.2861E+002; 3.0000E+001; 1.7383E+002; 3.0000E+001; 1.3190E+002; 3.0000E+001; 9.9171E+001; 3.0000E+001; 7.4520E+001; 3.0000E+001; 5.6485E+001; 3.0000E+001; 2.1235E+001;
 3.1000E+001; 2.3153E+002; 3.1000E+001; 1.7676E+002; 3.1000E+001; 1.3474E+002; 3.1000E+001; 1.0174E+002; 3.1000E+001; 7.6714E+001; 3.1000E+001; 5.8278E+001; 3.1000E+001; 2.1473E+001;
 3.2000E+001; 2.3435E+002; 3.2000E+001; 1.7961E+002; 3.2000E+001; 1.3752E+002; 3.2000E+001; 1.0427E+002; 3.2000E+001; 7.8890E+001; 3.2000E+001; 6.0070E+001; 3.2000E+001; 2.1730E+001;
 3.3000E+001; 2.3708E+002; 3.3000E+001; 1.8238E+002; 3.3000E+001; 1.4024E+002; 3.3000E+001; 1.0676E+002; 3.3000E+001; 8.1048E+001; 3.3000E+001; 6.1858E+001; 3.3000E+001; 2.2006E+001;
 3.4000E+001; 2.3973E+002; 3.4000E+001; 1.8509E+002; 3.4000E+001; 1.4290E+002; 3.4000E+001; 1.0921E+002; 3.4000E+001; 8.3185E+001; 3.4000E+001; 6.3642E+001; 3.4000E+001; 2.2301E+001;
 3.5000E+001; 2.4230E+002; 3.5000E+001; 1.8772E+002; 3.5000E+001; 1.4551E+002; 3.5000E+001; 1.1162E+002; 3.5000E+001; 8.5303E+001; 3.5000E+001; 6.5421E+001; 3.5000E+001; 2.2614E+001;
 3.6000E+001; 2.4481E+002; 3.6000E+001; 1.9029E+002; 3.6000E+001; 1.4806E+002; 3.6000E+001; 1.1400E+002; 3.6000E+001; 8.7399E+001; 3.6000E+001; 6.7193E+001; 3.6000E+001; 2.2946E+001;
 3.7000E+001; 2.4726E+002; 3.7000E+001; 1.9279E+002; 3.7000E+001; 1.5055E+002; 3.7000E+001; 1.1633E+002; 3.7000E+001; 8.9475E+001; 3.7000E+001; 6.8958E+001; 3.7000E+001; 2.3297E+001;
 3.8000E+001; 2.4964E+002; 3.8000E+001; 1.9524E+002; 3.8000E+001; 1.5299E+002; 3.8000E+001; 1.1863E+002; 3.8000E+001; 9.1528E+001; 3.8000E+001; 7.0714E+001; 3.8000E+001; 2.3665E+001;
 3.9000E+001; 2.5197E+002; 3.9000E+001; 1.9763E+002; 3.9000E+001; 1.5539E+002; 3.9000E+001; 1.2089E+002; 3.9000E+001; 9.3559E+001; 3.9000E+001; 7.2461E+001; 3.9000E+001; 2.4052E+001;
 4.0000E+001; 2.5425E+002; 4.0000E+001; 1.9998E+002; 4.0000E+001; 1.5773E+002; 4.0000E+001; 1.2312E+002; 4.0000E+001; 9.5567E+001; 4.0000E+001; 7.4199E+001; 4.0000E+001; 2.4456E+001;
 4.1000E+001; 2.5648E+002; 4.1000E+001; 2.0227E+002; 4.1000E+001; 1.6003E+002; 4.1000E+001; 1.2531E+002; 4.1000E+001; 9.7554E+001; 4.1000E+001; 7.5926E+001; 4.1000E+001; 2.4877E+001;
 4.2000E+001; 2.5867E+002; 4.2000E+001; 2.0452E+002; 4.2000E+001; 1.6228E+002; 4.2000E+001; 1.2746E+002; 4.2000E+001; 9.9518E+001; 4.2000E+001; 7.7643E+001; 4.2000E+001; 2.5316E+001;
 4.3000E+001; 2.6080E+002; 4.3000E+001; 2.0674E+002; 4.3000E+001; 1.6449E+002; 4.3000E+001; 1.2959E+002; 4.3000E+001; 1.0146E+002; 4.3000E+001; 7.9349E+001; 4.3000E+001; 2.5771E+001;
 4.4000E+001; 2.6290E+002; 4.4000E+001; 2.0892E+002; 4.4000E+001; 1.6666E+002; 4.4000E+001; 1.3168E+002; 4.4000E+001; 1.0338E+002; 4.4000E+001; 8.1042E+001; 4.4000E+001; 2.6242E+001;
 4.5000E+001; 2.6495E+002; 4.5000E+001; 2.1107E+002; 4.5000E+001; 1.6879E+002; 4.5000E+001; 1.3374E+002; 4.5000E+001; 1.0528E+002; 4.5000E+001; 8.2725E+001; 4.5000E+001; 2.6729E+001;
 4.6000E+001; 2.6696E+002; 4.6000E+001; 2.1319E+002; 4.6000E+001; 1.7088E+002; 4.6000E+001; 1.3576E+002; 4.6000E+001; 1.0715E+002; 4.6000E+001; 8.4395E+001; 4.6000E+001; 2.7231E+001;
 4.7000E+001; 2.6894E+002; 4.7000E+001; 2.1528E+002; 4.7000E+001; 1.7294E+002; 4.7000E+001; 1.3776E+002; 4.7000E+001; 1.0901E+002; 4.7000E+001; 8.6053E+001; 4.7000E+001; 2.7748E+001;
 4.8000E+001; 2.7088E+002; 4.8000E+001; 2.1734E+002; 4.8000E+001; 1.7496E+002; 4.8000E+001; 1.3973E+002; 4.8000E+001; 1.1084E+002; 4.8000E+001; 8.7699E+001; 4.8000E+001; 2.8280E+001;
 4.9000E+001; 2.7279E+002; 4.9000E+001; 2.1937E+002; 4.9000E+001; 1.7694E+002; 4.9000E+001; 1.4167E+002; 4.9000E+001; 1.1266E+002; 4.9000E+001; 8.9333E+001; 4.9000E+001; 2.8825E+001;
 5.0000E+001; 2.7467E+002; 5.0000E+001; 2.2136E+002; 5.0000E+001; 1.7889E+002; 5.0000E+001; 1.4359E+002; 5.0000E+001; 1.1445E+002; 5.0000E+001; 9.0955E+001; 5.0000E+001; 2.9385E+001;
 5.1000E+001; 2.7651E+002; 5.1000E+001; 2.2333E+002; 5.1000E+001; 1.8081E+002; 5.1000E+001; 1.4548E+002; 5.1000E+001; 1.1623E+002; 5.1000E+001; 9.2565E+001; 5.1000E+001; 2.9957E+001;
 5.2000E+001; 2.7833E+002; 5.2000E+001; 2.2527E+002; 5.2000E+001; 1.8270E+002; 5.2000E+001; 1.4734E+002; 5.2000E+001; 1.1798E+002; 5.2000E+001; 9.4162E+001; 5.2000E+001; 3.0542E+001;
 5.3000E+001; 2.8011E+002; 5.3000E+001; 2.2718E+002; 5.3000E+001; 1.8455E+002; 5.3000E+001; 1.4918E+002; 5.3000E+001; 1.1972E+002; 5.3000E+001; 9.5748E+001; 5.3000E+001; 3.1140E+001;
