Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.9370E-002; 1.0000E+000; 9.8663E-002; 1.0000E+000; 9.8018E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.6208E-002; 2.0000E+000; 9.6059E-002; 2.0000E+000; 9.7899E-002; 2.0000E+000; 9.7420E-002; 2.0000E+000; 9.7077E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0241E-001; 3.0000E+000; 8.8221E-002; 3.0000E+000; 9.7231E-002; 3.0000E+000; 9.7350E-002; 3.0000E+000; 9.7066E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2236E-001; 4.0000E+000; 8.1716E-002; 4.0000E+000; 9.4468E-002; 4.0000E+000; 9.7112E-002; 4.0000E+000; 9.7026E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4338E-001; 5.0000E+000; 7.9122E-002; 5.0000E+000; 8.8589E-002; 5.0000E+000; 9.6370E-002; 5.0000E+000; 9.6924E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6567E-001; 6.0000E+000; 7.9765E-002; 6.0000E+000; 8.0540E-002; 6.0000E+000; 9.4454E-002; 6.0000E+000; 9.6685E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8974E-001; 7.0000E+000; 8.2826E-002; 7.0000E+000; 7.2557E-002; 7.0000E+000; 9.0528E-002; 7.0000E+000; 9.6141E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1607E-001; 8.0000E+000; 8.7826E-002; 8.0000E+000; 6.6398E-002; 8.0000E+000; 8.4065E-002; 8.0000E+000; 9.4972E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4539E-001; 9.0000E+000; 9.4563E-002; 9.0000E+000; 6.2593E-002; 9.0000E+000; 7.5559E-002; 9.0000E+000; 9.2667E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.7841E-001; 1.0000E+001; 1.0306E-001; 1.0000E+001; 6.0981E-002; 1.0000E+001; 6.6659E-002; 1.0000E+001; 8.8568E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.1554E-001; 1.1000E+001; 1.1340E-001; 1.1000E+001; 6.1232E-002; 1.1000E+001; 5.9091E-002; 1.1000E+001; 8.2179E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.5725E-001; 1.2000E+001; 1.2572E-001; 1.2000E+001; 6.3059E-002; 1.2000E+001; 5.3644E-002; 1.2000E+001; 7.3759E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.0422E-001; 1.3000E+001; 1.4027E-001; 1.3000E+001; 6.6287E-002; 1.3000E+001; 5.0287E-002; 1.3000E+001; 6.4643E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.5663E-001; 1.4000E+001; 1.5731E-001; 1.4000E+001; 7.0847E-002; 1.4000E+001; 4.8693E-002; 1.4000E+001; 5.6488E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 5.1471E-001; 1.5000E+001; 1.7712E-001; 1.5000E+001; 7.6724E-002; 1.5000E+001; 4.8524E-002; 1.5000E+001; 5.0225E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.7850E-001; 1.6000E+001; 2.0005E-001; 1.6000E+001; 8.3965E-002; 1.6000E+001; 4.9531E-002; 1.6000E+001; 4.5942E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 6.4775E-001; 1.7000E+001; 2.2665E-001; 1.7000E+001; 9.2695E-002; 1.7000E+001; 5.1563E-002; 1.7000E+001; 4.3346E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 7.2254E-001; 1.8000E+001; 2.5738E-001; 1.8000E+001; 1.0308E-001; 1.8000E+001; 5.4554E-002; 1.8000E+001; 4.2097E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 8.0260E-001; 1.9000E+001; 2.9280E-001; 1.9000E+001; 1.1533E-001; 1.9000E+001; 5.8487E-002; 1.9000E+001; 4.1922E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 8.8744E-001; 2.0000E+001; 3.3350E-001; 2.0000E+001; 1.2969E-001; 2.0000E+001; 6.3392E-002; 2.0000E+001; 4.2636E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 9.7613E-001; 2.1000E+001; 3.8018E-001; 2.1000E+001; 1.4656E-001; 2.1000E+001; 6.9345E-002; 2.1000E+001; 4.4130E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 1.0675E+000; 2.2000E+001; 4.3309E-001; 2.2000E+001; 1.6633E-001; 2.2000E+001; 7.6467E-002; 2.2000E+001; 4.6352E-002; 2.2000E+001; 1.0132E-001;
