JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-9.9049E+000;
 2.0000E+000;-2.1394E+001;
 3.0000E+000;-3.0922E+001;
 4.0000E+000;-3.8445E+001;
 5.0000E+000;-4.4412E+001;
 6.0000E+000;-4.9228E+001;
 7.0000E+000;-5.3188E+001;
 8.0000E+000;-5.6503E+001;
 9.0000E+000;-5.9319E+001;
 1.0000E+001;-6.1745E+001;
 1.1000E+001;-6.3858E+001;
 1.2000E+001;-6.5716E+001;
 1.3000E+001;-6.7366E+001;
 1.4000E+001;-6.8841E+001;
 1.5000E+001;-7.0168E+001;
 1.6000E+001;-7.1370E+001;
 1.7000E+001;-7.2465E+001;
 1.8000E+001;-7.3466E+001;
 1.9000E+001;-7.4385E+001;
 2.0000E+001;-7.5233E+001;
 2.1000E+001;-7.6018E+001;
 2.2000E+001;-7.6747E+001;
 2.3000E+001;-7.7426E+001;
 2.4000E+001;-7.8060E+001;
 2.5000E+001;-7.8653E+001;
 2.6000E+001;-7.9210E+001;
 2.7000E+001;-7.9734E+001;
 2.8000E+001;-8.0227E+001;
 2.9000E+001;-8.0693E+001;
 3.0000E+001;-8.1134E+001;
 3.1000E+001;-8.1551E+001;
 3.2000E+001;-8.1947E+001;
 3.3000E+001;-8.2324E+001;
 3.4000E+001;-8.2682E+001;
 3.5000E+001;-8.3023E+001;
 3.6000E+001;-8.3349E+001;
 3.7000E+001;-8.3660E+001;
 3.8000E+001;-8.3957E+001;
 3.9000E+001;-8.4242E+001;
 4.0000E+001;-8.4514E+001;
 4.1000E+001;-8.4776E+001;
 4.2000E+001;-8.5027E+001;
 4.3000E+001;-8.5268E+001;
 4.4000E+001;-8.5500E+001;
 4.5000E+001;-8.5723E+001;
 4.6000E+001;-8.5938E+001;
 4.7000E+001;-8.6146E+001;
 4.8000E+001;-8.6345E+001;
 4.9000E+001;-8.6538E+001;
 5.0000E+001;-8.6724E+001;
 5.1000E+001;-8.6904E+001;
 5.2000E+001;-8.7078E+001;
 5.3000E+001;-8.7247E+001;
 5.4000E+001;-8.7410E+001;
 5.5000E+001;-8.7567E+001;
 5.6000E+001;-8.7720E+001;
 5.7000E+001;-8.7868E+001;
 5.8000E+001;-8.8012E+001;
 5.9000E+001;-8.8152E+001;
 6.0000E+001;-8.8287E+001;
 6.1000E+001;-8.8419E+001;
 6.2000E+001;-8.8546E+001;
 6.3000E+001;-8.8671E+001;
 6.4000E+001;-8.8791E+001;
 6.5000E+001;-8.8909E+001;
 6.6000E+001;-8.9023E+001;
 6.7000E+001;-8.9134E+001;
 6.8000E+001;-8.9243E+001;
 6.9000E+001;-8.9348E+001;
 7.0000E+001;-8.9451E+001;
 7.1000E+001;-8.9551E+001;
 7.2000E+001;-8.9649E+001;
 7.3000E+001;-8.9744E+001;
 7.4000E+001;-8.9837E+001;
 7.5000E+001;-8.9928E+001;
 7.6000E+001;-9.0017E+001;
 7.7000E+001;-9.0103E+001;
 7.8000E+001;-9.0188E+001;
 7.9000E+001;-9.0270E+001;
 8.0000E+001;-9.0351E+001;
 8.1000E+001;-9.0430E+001;
 8.2000E+001;-9.0507E+001;
 8.3000E+001;-9.0582E+001;
 8.4000E+001;-9.0656E+001;
 8.5000E+001;-9.0728E+001;
 8.6000E+001;-9.0798E+001;
 8.7000E+001;-9.0867E+001;
 8.8000E+001;-9.0935E+001;
 8.9000E+001;-9.1001E+001;
 9.0000E+001;-9.1066E+001;
 9.1000E+001;-9.1129E+001;
 9.2000E+001;-9.1191E+001;
 9.3000E+001;-9.1252E+001;
 9.4000E+001;-9.1312E+001;
 9.5000E+001;-9.1370E+001;
 9.6000E+001;-9.1428E+001;
 9.7000E+001;-9.1484E+001;
 9.8000E+001;-9.1539E+001;
 9.9000E+001;-9.1593E+001;
 1.0000E+002;-9.1646E+001;
 1.0100E+002;-9.1698E+001;
 1.0200E+002;-9.1749E+001;
 1.0300E+002;-9.1799E+001;
 1.0400E+002;-9.1849E+001;
 1.0500E+002;-9.1897E+001;
 1.0600E+002;-9.1944E+001;
 1.0700E+002;-9.1991E+001;
 1.0800E+002;-9.2036E+001;
 1.0900E+002;-9.2081E+001;
 1.1000E+002;-9.2125E+001;
 1.1100E+002;-9.2169E+001;
 1.1200E+002;-9.2211E+001;
 1.1300E+002;-9.2253E+001;
 1.1400E+002;-9.2294E+001;
 1.1500E+002;-9.2334E+001;
 1.1600E+002;-9.2374E+001;
 1.1700E+002;-9.2413E+001;
 1.1800E+002;-9.2451E+001;
 1.1900E+002;-9.2489E+001;
 1.2000E+002;-9.2526E+001;
