JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.1893E+000;
 2.0000E+000;-1.5260E+001;
 3.0000E+000;-2.3474E+001;
 4.0000E+000;-3.0346E+001;
 5.0000E+000;-3.6037E+001;
 6.0000E+000;-4.0784E+001;
 7.0000E+000;-4.4793E+001;
 8.0000E+000;-4.8221E+001;
 9.0000E+000;-5.1187E+001;
 1.0000E+001;-5.3782E+001;
 1.1000E+001;-5.6072E+001;
 1.2000E+001;-5.8110E+001;
 1.3000E+001;-5.9938E+001;
 1.4000E+001;-6.1587E+001;
 1.5000E+001;-6.3084E+001;
 1.6000E+001;-6.4450E+001;
 1.7000E+001;-6.5702E+001;
 1.8000E+001;-6.6855E+001;
 1.9000E+001;-6.7920E+001;
 2.0000E+001;-6.8907E+001;
 2.1000E+001;-6.9826E+001;
 2.2000E+001;-7.0683E+001;
 2.3000E+001;-7.1485E+001;
 2.4000E+001;-7.2237E+001;
 2.5000E+001;-7.2943E+001;
 2.6000E+001;-7.3609E+001;
 2.7000E+001;-7.4237E+001;
 2.8000E+001;-7.4831E+001;
 2.9000E+001;-7.5394E+001;
 3.0000E+001;-7.5927E+001;
 3.1000E+001;-7.6435E+001;
 3.2000E+001;-7.6917E+001;
 3.3000E+001;-7.7377E+001;
 3.4000E+001;-7.7816E+001;
 3.5000E+001;-7.8235E+001;
 3.6000E+001;-7.8636E+001;
 3.7000E+001;-7.9020E+001;
 3.8000E+001;-7.9388E+001;
 3.9000E+001;-7.9741E+001;
 4.0000E+001;-8.0080E+001;
 4.1000E+001;-8.0406E+001;
 4.2000E+001;-8.0719E+001;
 4.3000E+001;-8.1021E+001;
 4.4000E+001;-8.1311E+001;
 4.5000E+001;-8.1592E+001;
 4.6000E+001;-8.1862E+001;
 4.7000E+001;-8.2123E+001;
 4.8000E+001;-8.2376E+001;
 4.9000E+001;-8.2619E+001;
 5.0000E+001;-8.2855E+001;
 5.1000E+001;-8.3084E+001;
 5.2000E+001;-8.3305E+001;
 5.3000E+001;-8.3520E+001;
 5.4000E+001;-8.3728E+001;
 5.5000E+001;-8.3929E+001;
 5.6000E+001;-8.4125E+001;
 5.7000E+001;-8.4315E+001;
 5.8000E+001;-8.4500E+001;
 5.9000E+001;-8.4679E+001;
 6.0000E+001;-8.4854E+001;
 6.1000E+001;-8.5023E+001;
 6.2000E+001;-8.5189E+001;
 6.3000E+001;-8.5349E+001;
 6.4000E+001;-8.5506E+001;
 6.5000E+001;-8.5658E+001;
 6.6000E+001;-8.5807E+001;
 6.7000E+001;-8.5952E+001;
 6.8000E+001;-8.6093E+001;
 6.9000E+001;-8.6231E+001;
 7.0000E+001;-8.6366E+001;
 7.1000E+001;-8.6497E+001;
 7.2000E+001;-8.6625E+001;
 7.3000E+001;-8.6751E+001;
 7.4000E+001;-8.6873E+001;
 7.5000E+001;-8.6993E+001;
 7.6000E+001;-8.7109E+001;
 7.7000E+001;-8.7224E+001;
 7.8000E+001;-8.7336E+001;
 7.9000E+001;-8.7445E+001;
 8.0000E+001;-8.7552E+001;
 8.1000E+001;-8.7657E+001;
 8.2000E+001;-8.7759E+001;
 8.3000E+001;-8.7860E+001;
 8.4000E+001;-8.7958E+001;
 8.5000E+001;-8.8054E+001;
 8.6000E+001;-8.8149E+001;
 8.7000E+001;-8.8241E+001;
 8.8000E+001;-8.8332E+001;
 8.9000E+001;-8.8421E+001;
 9.0000E+001;-8.8508E+001;
 9.1000E+001;-8.8593E+001;
 9.2000E+001;-8.8677E+001;
 9.3000E+001;-8.8759E+001;
 9.4000E+001;-8.8840E+001;
 9.5000E+001;-8.8919E+001;
 9.6000E+001;-8.8997E+001;
 9.7000E+001;-8.9074E+001;
 9.8000E+001;-8.9149E+001;
 9.9000E+001;-8.9222E+001;
 1.0000E+002;-8.9295E+001;
 1.0100E+002;-8.9366E+001;
 1.0200E+002;-8.9436E+001;
 1.0300E+002;-8.9504E+001;
 1.0400E+002;-8.9572E+001;
 1.0500E+002;-8.9638E+001;
 1.0600E+002;-8.9703E+001;
 1.0700E+002;-8.9767E+001;
 1.0800E+002;-8.9830E+001;
 1.0900E+002;-8.9892E+001;
 1.1000E+002;-8.9953E+001;
 1.1100E+002;-9.0013E+001;
 1.1200E+002;-9.0072E+001;
 1.1300E+002;-9.0131E+001;
 1.1400E+002;-9.0188E+001;
 1.1500E+002;-9.0244E+001;
 1.1600E+002;-9.0299E+001;
 1.1700E+002;-9.0354E+001;
 1.1800E+002;-9.0408E+001;
 1.1900E+002;-9.0460E+001;
 1.2000E+002;-9.0513E+001;
