JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-9.7798E+000;
 2.0000E+000;-2.1187E+001;
 3.0000E+000;-3.0664E+001;
 4.0000E+000;-3.8148E+001;
 5.0000E+000;-4.4088E+001;
 6.0000E+000;-4.8884E+001;
 7.0000E+000;-5.2834E+001;
 8.0000E+000;-5.6142E+001;
 9.0000E+000;-5.8956E+001;
 1.0000E+001;-6.1382E+001;
 1.1000E+001;-6.3496E+001;
 1.2000E+001;-6.5359E+001;
 1.3000E+001;-6.7012E+001;
 1.4000E+001;-6.8492E+001;
 1.5000E+001;-6.9825E+001;
 1.6000E+001;-7.1033E+001;
 1.7000E+001;-7.2133E+001;
 1.8000E+001;-7.3140E+001;
 1.9000E+001;-7.4065E+001;
 2.0000E+001;-7.4919E+001;
 2.1000E+001;-7.5709E+001;
 2.2000E+001;-7.6443E+001;
 2.3000E+001;-7.7127E+001;
 2.4000E+001;-7.7766E+001;
 2.5000E+001;-7.8365E+001;
 2.6000E+001;-7.8926E+001;
 2.7000E+001;-7.9455E+001;
 2.8000E+001;-7.9953E+001;
 2.9000E+001;-8.0423E+001;
 3.0000E+001;-8.0869E+001;
 3.1000E+001;-8.1290E+001;
 3.2000E+001;-8.1691E+001;
 3.3000E+001;-8.2071E+001;
 3.4000E+001;-8.2433E+001;
 3.5000E+001;-8.2778E+001;
 3.6000E+001;-8.3108E+001;
 3.7000E+001;-8.3422E+001;
 3.8000E+001;-8.3723E+001;
 3.9000E+001;-8.4011E+001;
 4.0000E+001;-8.4287E+001;
 4.1000E+001;-8.4552E+001;
 4.2000E+001;-8.4806E+001;
 4.3000E+001;-8.5050E+001;
 4.4000E+001;-8.5285E+001;
 4.5000E+001;-8.5511E+001;
 4.6000E+001;-8.5729E+001;
 4.7000E+001;-8.5939E+001;
 4.8000E+001;-8.6142E+001;
 4.9000E+001;-8.6337E+001;
 5.0000E+001;-8.6526E+001;
 5.1000E+001;-8.6708E+001;
 5.2000E+001;-8.6885E+001;
 5.3000E+001;-8.7055E+001;
 5.4000E+001;-8.7221E+001;
 5.5000E+001;-8.7381E+001;
 5.6000E+001;-8.7536E+001;
 5.7000E+001;-8.7686E+001;
 5.8000E+001;-8.7832E+001;
 5.9000E+001;-8.7974E+001;
 6.0000E+001;-8.8111E+001;
 6.1000E+001;-8.8245E+001;
 6.2000E+001;-8.8374E+001;
 6.3000E+001;-8.8501E+001;
 6.4000E+001;-8.8623E+001;
 6.5000E+001;-8.8743E+001;
 6.6000E+001;-8.8859E+001;
 6.7000E+001;-8.8972E+001;
 6.8000E+001;-8.9082E+001;
 6.9000E+001;-8.9189E+001;
 7.0000E+001;-8.9294E+001;
 7.1000E+001;-8.9395E+001;
 7.2000E+001;-8.9495E+001;
 7.3000E+001;-8.9592E+001;
 7.4000E+001;-8.9686E+001;
 7.5000E+001;-8.9779E+001;
 7.6000E+001;-8.9869E+001;
 7.7000E+001;-8.9957E+001;
 7.8000E+001;-9.0043E+001;
 7.9000E+001;-9.0127E+001;
 8.0000E+001;-9.0209E+001;
 8.1000E+001;-9.0289E+001;
 8.2000E+001;-9.0367E+001;
 8.3000E+001;-9.0444E+001;
 8.4000E+001;-9.0519E+001;
 8.5000E+001;-9.0592E+001;
 8.6000E+001;-9.0664E+001;
 8.7000E+001;-9.0734E+001;
 8.8000E+001;-9.0803E+001;
 8.9000E+001;-9.0871E+001;
 9.0000E+001;-9.0937E+001;
 9.1000E+001;-9.1001E+001;
 9.2000E+001;-9.1065E+001;
 9.3000E+001;-9.1127E+001;
 9.4000E+001;-9.1188E+001;
 9.5000E+001;-9.1247E+001;
 9.6000E+001;-9.1306E+001;
 9.7000E+001;-9.1363E+001;
 9.8000E+001;-9.1419E+001;
 9.9000E+001;-9.1474E+001;
 1.0000E+002;-9.1528E+001;
 1.0100E+002;-9.1581E+001;
 1.0200E+002;-9.1633E+001;
 1.0300E+002;-9.1685E+001;
 1.0400E+002;-9.1735E+001;
 1.0500E+002;-9.1784E+001;
 1.0600E+002;-9.1832E+001;
 1.0700E+002;-9.1880E+001;
 1.0800E+002;-9.1926E+001;
 1.0900E+002;-9.1972E+001;
 1.1000E+002;-9.2017E+001;
 1.1100E+002;-9.2061E+001;
 1.1200E+002;-9.2105E+001;
 1.1300E+002;-9.2148E+001;
 1.1400E+002;-9.2190E+001;
 1.1500E+002;-9.2231E+001;
 1.1600E+002;-9.2271E+001;
 1.1700E+002;-9.2311E+001;
 1.1800E+002;-9.2350E+001;
 1.1900E+002;-9.2389E+001;
 1.2000E+002;-9.2427E+001;
