JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-1.0370E+001;
 2.0000E+000;-2.2131E+001;
 3.0000E+000;-3.1747E+001;
 4.0000E+000;-3.9270E+001;
 5.0000E+000;-4.5204E+001;
 6.0000E+000;-4.9977E+001;
 7.0000E+000;-5.3894E+001;
 8.0000E+000;-5.7167E+001;
 9.0000E+000;-5.9946E+001;
 1.0000E+001;-6.2338E+001;
 1.1000E+001;-6.4420E+001;
 1.2000E+001;-6.6251E+001;
 1.3000E+001;-6.7876E+001;
 1.4000E+001;-6.9328E+001;
 1.5000E+001;-7.0635E+001;
 1.6000E+001;-7.1819E+001;
 1.7000E+001;-7.2896E+001;
 1.8000E+001;-7.3881E+001;
 1.9000E+001;-7.4787E+001;
 2.0000E+001;-7.5621E+001;
 2.1000E+001;-7.6394E+001;
 2.2000E+001;-7.7111E+001;
 2.3000E+001;-7.7779E+001;
 2.4000E+001;-7.8402E+001;
 2.5000E+001;-7.8986E+001;
 2.6000E+001;-7.9534E+001;
 2.7000E+001;-8.0049E+001;
 2.8000E+001;-8.0535E+001;
 2.9000E+001;-8.0993E+001;
 3.0000E+001;-8.1426E+001;
 3.1000E+001;-8.1837E+001;
 3.2000E+001;-8.2227E+001;
 3.3000E+001;-8.2597E+001;
 3.4000E+001;-8.2949E+001;
 3.5000E+001;-8.3285E+001;
 3.6000E+001;-8.3605E+001;
 3.7000E+001;-8.3911E+001;
 3.8000E+001;-8.4203E+001;
 3.9000E+001;-8.4483E+001;
 4.0000E+001;-8.4751E+001;
 4.1000E+001;-8.5008E+001;
 4.2000E+001;-8.5255E+001;
 4.3000E+001;-8.5492E+001;
 4.4000E+001;-8.5720E+001;
 4.5000E+001;-8.5940E+001;
 4.6000E+001;-8.6151E+001;
 4.7000E+001;-8.6355E+001;
 4.8000E+001;-8.6551E+001;
 4.9000E+001;-8.6741E+001;
 5.0000E+001;-8.6924E+001;
 5.1000E+001;-8.7100E+001;
 5.2000E+001;-8.7271E+001;
 5.3000E+001;-8.7437E+001;
 5.4000E+001;-8.7597E+001;
 5.5000E+001;-8.7752E+001;
 5.6000E+001;-8.7902E+001;
 5.7000E+001;-8.8048E+001;
 5.8000E+001;-8.8189E+001;
 5.9000E+001;-8.8326E+001;
 6.0000E+001;-8.8459E+001;
 6.1000E+001;-8.8588E+001;
 6.2000E+001;-8.8713E+001;
 6.3000E+001;-8.8835E+001;
 6.4000E+001;-8.8954E+001;
 6.5000E+001;-8.9069E+001;
 6.6000E+001;-8.9182E+001;
 6.7000E+001;-8.9291E+001;
 6.8000E+001;-8.9397E+001;
 6.9000E+001;-8.9501E+001;
 7.0000E+001;-8.9602E+001;
 7.1000E+001;-8.9700E+001;
 7.2000E+001;-8.9796E+001;
 7.3000E+001;-8.9890E+001;
 7.4000E+001;-8.9981E+001;
 7.5000E+001;-9.0070E+001;
 7.6000E+001;-9.0157E+001;
 7.7000E+001;-9.0242E+001;
 7.8000E+001;-9.0325E+001;
 7.9000E+001;-9.0406E+001;
 8.0000E+001;-9.0485E+001;
 8.1000E+001;-9.0562E+001;
 8.2000E+001;-9.0638E+001;
 8.3000E+001;-9.0712E+001;
 8.4000E+001;-9.0784E+001;
 8.5000E+001;-9.0854E+001;
 8.6000E+001;-9.0924E+001;
 8.7000E+001;-9.0991E+001;
 8.8000E+001;-9.1058E+001;
 8.9000E+001;-9.1122E+001;
 9.0000E+001;-9.1186E+001;
 9.1000E+001;-9.1248E+001;
 9.2000E+001;-9.1309E+001;
 9.3000E+001;-9.1369E+001;
 9.4000E+001;-9.1427E+001;
 9.5000E+001;-9.1485E+001;
 9.6000E+001;-9.1541E+001;
 9.7000E+001;-9.1596E+001;
 9.8000E+001;-9.1650E+001;
 9.9000E+001;-9.1703E+001;
 1.0000E+002;-9.1755E+001;
 1.0100E+002;-9.1806E+001;
 1.0200E+002;-9.1856E+001;
 1.0300E+002;-9.1905E+001;
 1.0400E+002;-9.1953E+001;
 1.0500E+002;-9.2000E+001;
 1.0600E+002;-9.2047E+001;
 1.0700E+002;-9.2092E+001;
 1.0800E+002;-9.2137E+001;
 1.0900E+002;-9.2181E+001;
 1.1000E+002;-9.2224E+001;
 1.1100E+002;-9.2266E+001;
 1.1200E+002;-9.2308E+001;
 1.1300E+002;-9.2349E+001;
 1.1400E+002;-9.2389E+001;
 1.1500E+002;-9.2429E+001;
 1.1600E+002;-9.2468E+001;
 1.1700E+002;-9.2506E+001;
 1.1800E+002;-9.2543E+001;
 1.1900E+002;-9.2580E+001;
 1.2000E+002;-9.2616E+001;
