JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.9914E+000;
 2.0000E+000;-1.6612E+001;
 3.0000E+000;-2.5140E+001;
 4.0000E+000;-3.2173E+001;
 5.0000E+000;-3.7937E+001;
 6.0000E+000;-4.2707E+001;
 7.0000E+000;-4.6711E+001;
 8.0000E+000;-5.0119E+001;
 9.0000E+000;-5.3055E+001;
 1.0000E+001;-5.5614E+001;
 1.1000E+001;-5.7867E+001;
 1.2000E+001;-5.9867E+001;
 1.3000E+001;-6.1656E+001;
 1.4000E+001;-6.3267E+001;
 1.5000E+001;-6.4727E+001;
 1.6000E+001;-6.6057E+001;
 1.7000E+001;-6.7274E+001;
 1.8000E+001;-6.8393E+001;
 1.9000E+001;-6.9426E+001;
 2.0000E+001;-7.0383E+001;
 2.1000E+001;-7.1271E+001;
 2.2000E+001;-7.2100E+001;
 2.3000E+001;-7.2874E+001;
 2.4000E+001;-7.3599E+001;
 2.5000E+001;-7.4281E+001;
 2.6000E+001;-7.4922E+001;
 2.7000E+001;-7.5526E+001;
 2.8000E+001;-7.6098E+001;
 2.9000E+001;-7.6639E+001;
 3.0000E+001;-7.7151E+001;
 3.1000E+001;-7.7638E+001;
 3.2000E+001;-7.8102E+001;
 3.3000E+001;-7.8543E+001;
 3.4000E+001;-7.8963E+001;
 3.5000E+001;-7.9365E+001;
 3.6000E+001;-7.9749E+001;
 3.7000E+001;-8.0116E+001;
 3.8000E+001;-8.0468E+001;
 3.9000E+001;-8.0805E+001;
 4.0000E+001;-8.1129E+001;
 4.1000E+001;-8.1440E+001;
 4.2000E+001;-8.1739E+001;
 4.3000E+001;-8.2027E+001;
 4.4000E+001;-8.2305E+001;
 4.5000E+001;-8.2572E+001;
 4.6000E+001;-8.2830E+001;
 4.7000E+001;-8.3079E+001;
 4.8000E+001;-8.3319E+001;
 4.9000E+001;-8.3551E+001;
 5.0000E+001;-8.3776E+001;
 5.1000E+001;-8.3993E+001;
 5.2000E+001;-8.4204E+001;
 5.3000E+001;-8.4408E+001;
 5.4000E+001;-8.4605E+001;
 5.5000E+001;-8.4797E+001;
 5.6000E+001;-8.4983E+001;
 5.7000E+001;-8.5163E+001;
 5.8000E+001;-8.5339E+001;
 5.9000E+001;-8.5509E+001;
 6.0000E+001;-8.5674E+001;
 6.1000E+001;-8.5835E+001;
 6.2000E+001;-8.5992E+001;
 6.3000E+001;-8.6144E+001;
 6.4000E+001;-8.6293E+001;
 6.5000E+001;-8.6437E+001;
 6.6000E+001;-8.6578E+001;
 6.7000E+001;-8.6715E+001;
 6.8000E+001;-8.6849E+001;
 6.9000E+001;-8.6979E+001;
 7.0000E+001;-8.7107E+001;
 7.1000E+001;-8.7231E+001;
 7.2000E+001;-8.7352E+001;
 7.3000E+001;-8.7471E+001;
 7.4000E+001;-8.7586E+001;
 7.5000E+001;-8.7699E+001;
 7.6000E+001;-8.7810E+001;
 7.7000E+001;-8.7918E+001;
 7.8000E+001;-8.8023E+001;
 7.9000E+001;-8.8126E+001;
 8.0000E+001;-8.8227E+001;
 8.1000E+001;-8.8326E+001;
 8.2000E+001;-8.8423E+001;
 8.3000E+001;-8.8517E+001;
 8.4000E+001;-8.8610E+001;
 8.5000E+001;-8.8701E+001;
 8.6000E+001;-8.8790E+001;
 8.7000E+001;-8.8877E+001;
 8.8000E+001;-8.8962E+001;
 8.9000E+001;-8.9046E+001;
 9.0000E+001;-8.9128E+001;
 9.1000E+001;-8.9208E+001;
 9.2000E+001;-8.9287E+001;
 9.3000E+001;-8.9365E+001;
 9.4000E+001;-8.9441E+001;
 9.5000E+001;-8.9515E+001;
 9.6000E+001;-8.9588E+001;
 9.7000E+001;-8.9660E+001;
 9.8000E+001;-8.9730E+001;
 9.9000E+001;-8.9800E+001;
 1.0000E+002;-8.9867E+001;
 1.0100E+002;-8.9934E+001;
 1.0200E+002;-9.0000E+001;
 1.0300E+002;-9.0064E+001;
 1.0400E+002;-9.0127E+001;
 1.0500E+002;-9.0190E+001;
 1.0600E+002;-9.0251E+001;
 1.0700E+002;-9.0311E+001;
 1.0800E+002;-9.0370E+001;
 1.0900E+002;-9.0428E+001;
 1.1000E+002;-9.0485E+001;
 1.1100E+002;-9.0541E+001;
 1.1200E+002;-9.0596E+001;
 1.1300E+002;-9.0651E+001;
 1.1400E+002;-9.0704E+001;
 1.1500E+002;-9.0757E+001;
 1.1600E+002;-9.0809E+001;
 1.1700E+002;-9.0860E+001;
 1.1800E+002;-9.0910E+001;
 1.1900E+002;-9.0959E+001;
 1.2000E+002;-9.1008E+001;
