JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.3586E+000;
 2.0000E+000;-1.5562E+001;
 3.0000E+000;-2.3821E+001;
 4.0000E+000;-3.0693E+001;
 5.0000E+000;-3.6364E+001;
 6.0000E+000;-4.1085E+001;
 7.0000E+000;-4.5068E+001;
 8.0000E+000;-4.8472E+001;
 9.0000E+000;-5.1416E+001;
 1.0000E+001;-5.3991E+001;
 1.1000E+001;-5.6264E+001;
 1.2000E+001;-5.8287E+001;
 1.3000E+001;-6.0101E+001;
 1.4000E+001;-6.1739E+001;
 1.5000E+001;-6.3225E+001;
 1.6000E+001;-6.4582E+001;
 1.7000E+001;-6.5825E+001;
 1.8000E+001;-6.6970E+001;
 1.9000E+001;-6.8028E+001;
 2.0000E+001;-6.9010E+001;
 2.1000E+001;-6.9923E+001;
 2.2000E+001;-7.0775E+001;
 2.3000E+001;-7.1572E+001;
 2.4000E+001;-7.2319E+001;
 2.5000E+001;-7.3022E+001;
 2.6000E+001;-7.3683E+001;
 2.7000E+001;-7.4308E+001;
 2.8000E+001;-7.4899E+001;
 2.9000E+001;-7.5459E+001;
 3.0000E+001;-7.5990E+001;
 3.1000E+001;-7.6495E+001;
 3.2000E+001;-7.6975E+001;
 3.3000E+001;-7.7432E+001;
 3.4000E+001;-7.7869E+001;
 3.5000E+001;-7.8286E+001;
 3.6000E+001;-7.8685E+001;
 3.7000E+001;-7.9068E+001;
 3.8000E+001;-7.9434E+001;
 3.9000E+001;-7.9785E+001;
 4.0000E+001;-8.0123E+001;
 4.1000E+001;-8.0447E+001;
 4.2000E+001;-8.0759E+001;
 4.3000E+001;-8.1059E+001;
 4.4000E+001;-8.1349E+001;
 4.5000E+001;-8.1628E+001;
 4.6000E+001;-8.1897E+001;
 4.7000E+001;-8.2157E+001;
 4.8000E+001;-8.2408E+001;
 4.9000E+001;-8.2651E+001;
 5.0000E+001;-8.2887E+001;
 5.1000E+001;-8.3114E+001;
 5.2000E+001;-8.3334E+001;
 5.3000E+001;-8.3548E+001;
 5.4000E+001;-8.3755E+001;
 5.5000E+001;-8.3956E+001;
 5.6000E+001;-8.4151E+001;
 5.7000E+001;-8.4340E+001;
 5.8000E+001;-8.4524E+001;
 5.9000E+001;-8.4703E+001;
 6.0000E+001;-8.4877E+001;
 6.1000E+001;-8.5046E+001;
 6.2000E+001;-8.5211E+001;
 6.3000E+001;-8.5371E+001;
 6.4000E+001;-8.5527E+001;
 6.5000E+001;-8.5679E+001;
 6.6000E+001;-8.5827E+001;
 6.7000E+001;-8.5972E+001;
 6.8000E+001;-8.6112E+001;
 6.9000E+001;-8.6250E+001;
 7.0000E+001;-8.6384E+001;
 7.1000E+001;-8.6515E+001;
 7.2000E+001;-8.6643E+001;
 7.3000E+001;-8.6767E+001;
 7.4000E+001;-8.6889E+001;
 7.5000E+001;-8.7009E+001;
 7.6000E+001;-8.7125E+001;
 7.7000E+001;-8.7239E+001;
 7.8000E+001;-8.7351E+001;
 7.9000E+001;-8.7460E+001;
 8.0000E+001;-8.7566E+001;
 8.1000E+001;-8.7671E+001;
 8.2000E+001;-8.7773E+001;
 8.3000E+001;-8.7873E+001;
 8.4000E+001;-8.7971E+001;
 8.5000E+001;-8.8067E+001;
 8.6000E+001;-8.8161E+001;
 8.7000E+001;-8.8253E+001;
 8.8000E+001;-8.8344E+001;
 8.9000E+001;-8.8432E+001;
 9.0000E+001;-8.8519E+001;
 9.1000E+001;-8.8604E+001;
 9.2000E+001;-8.8688E+001;
 9.3000E+001;-8.8770E+001;
 9.4000E+001;-8.8851E+001;
 9.5000E+001;-8.8930E+001;
 9.6000E+001;-8.9007E+001;
 9.7000E+001;-8.9083E+001;
 9.8000E+001;-8.9158E+001;
 9.9000E+001;-8.9232E+001;
 1.0000E+002;-8.9304E+001;
 1.0100E+002;-8.9375E+001;
 1.0200E+002;-8.9444E+001;
 1.0300E+002;-8.9513E+001;
 1.0400E+002;-8.9580E+001;
 1.0500E+002;-8.9646E+001;
 1.0600E+002;-8.9711E+001;
 1.0700E+002;-8.9775E+001;
 1.0800E+002;-8.9838E+001;
 1.0900E+002;-8.9900E+001;
 1.1000E+002;-8.9961E+001;
 1.1100E+002;-9.0020E+001;
 1.1200E+002;-9.0079E+001;
 1.1300E+002;-9.0137E+001;
 1.1400E+002;-9.0194E+001;
 1.1500E+002;-9.0250E+001;
 1.1600E+002;-9.0306E+001;
 1.1700E+002;-9.0360E+001;
 1.1800E+002;-9.0414E+001;
 1.1900E+002;-9.0466E+001;
 1.2000E+002;-9.0518E+001;
