JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-5.1433E+000;
 2.0000E+000;-1.3421E+001;
 3.0000E+000;-2.1170E+001;
 4.0000E+000;-2.7799E+001;
 5.0000E+000;-3.3376E+001;
 6.0000E+000;-3.8082E+001;
 7.0000E+000;-4.2091E+001;
 8.0000E+000;-4.5544E+001;
 9.0000E+000;-4.8549E+001;
 1.0000E+001;-5.1189E+001;
 1.1000E+001;-5.3529E+001;
 1.2000E+001;-5.5619E+001;
 1.3000E+001;-5.7499E+001;
 1.4000E+001;-5.9200E+001;
 1.5000E+001;-6.0748E+001;
 1.6000E+001;-6.2164E+001;
 1.7000E+001;-6.3464E+001;
 1.8000E+001;-6.4663E+001;
 1.9000E+001;-6.5772E+001;
 2.0000E+001;-6.6803E+001;
 2.1000E+001;-6.7763E+001;
 2.2000E+001;-6.8660E+001;
 2.3000E+001;-6.9499E+001;
 2.4000E+001;-7.0288E+001;
 2.5000E+001;-7.1030E+001;
 2.6000E+001;-7.1730E+001;
 2.7000E+001;-7.2391E+001;
 2.8000E+001;-7.3017E+001;
 2.9000E+001;-7.3610E+001;
 3.0000E+001;-7.4173E+001;
 3.1000E+001;-7.4709E+001;
 3.2000E+001;-7.5219E+001;
 3.3000E+001;-7.5705E+001;
 3.4000E+001;-7.6170E+001;
 3.5000E+001;-7.6614E+001;
 3.6000E+001;-7.7039E+001;
 3.7000E+001;-7.7446E+001;
 3.8000E+001;-7.7836E+001;
 3.9000E+001;-7.8211E+001;
 4.0000E+001;-7.8571E+001;
 4.1000E+001;-7.8918E+001;
 4.2000E+001;-7.9251E+001;
 4.3000E+001;-7.9572E+001;
 4.4000E+001;-7.9882E+001;
 4.5000E+001;-8.0180E+001;
 4.6000E+001;-8.0469E+001;
 4.7000E+001;-8.0747E+001;
 4.8000E+001;-8.1017E+001;
 4.9000E+001;-8.1277E+001;
 5.0000E+001;-8.1529E+001;
 5.1000E+001;-8.1773E+001;
 5.2000E+001;-8.2010E+001;
 5.3000E+001;-8.2239E+001;
 5.4000E+001;-8.2462E+001;
 5.5000E+001;-8.2677E+001;
 5.6000E+001;-8.2887E+001;
 5.7000E+001;-8.3091E+001;
 5.8000E+001;-8.3289E+001;
 5.9000E+001;-8.3481E+001;
 6.0000E+001;-8.3668E+001;
 6.1000E+001;-8.3850E+001;
 6.2000E+001;-8.4028E+001;
 6.3000E+001;-8.4200E+001;
 6.4000E+001;-8.4369E+001;
 6.5000E+001;-8.4532E+001;
 6.6000E+001;-8.4692E+001;
 6.7000E+001;-8.4848E+001;
 6.8000E+001;-8.5000E+001;
 6.9000E+001;-8.5149E+001;
 7.0000E+001;-8.5293E+001;
 7.1000E+001;-8.5435E+001;
 7.2000E+001;-8.5573E+001;
 7.3000E+001;-8.5708E+001;
 7.4000E+001;-8.5840E+001;
 7.5000E+001;-8.5969E+001;
 7.6000E+001;-8.6095E+001;
 7.7000E+001;-8.6218E+001;
 7.8000E+001;-8.6339E+001;
 7.9000E+001;-8.6457E+001;
 8.0000E+001;-8.6573E+001;
 8.1000E+001;-8.6686E+001;
 8.2000E+001;-8.6797E+001;
 8.3000E+001;-8.6905E+001;
 8.4000E+001;-8.7012E+001;
 8.5000E+001;-8.7116E+001;
 8.6000E+001;-8.7218E+001;
 8.7000E+001;-8.7318E+001;
 8.8000E+001;-8.7416E+001;
 8.9000E+001;-8.7513E+001;
 9.0000E+001;-8.7607E+001;
 9.1000E+001;-8.7700E+001;
 9.2000E+001;-8.7791E+001;
 9.3000E+001;-8.7880E+001;
 9.4000E+001;-8.7968E+001;
 9.5000E+001;-8.8054E+001;
 9.6000E+001;-8.8138E+001;
 9.7000E+001;-8.8221E+001;
 9.8000E+001;-8.8303E+001;
 9.9000E+001;-8.8383E+001;
 1.0000E+002;-8.8461E+001;
 1.0100E+002;-8.8539E+001;
 1.0200E+002;-8.8615E+001;
 1.0300E+002;-8.8689E+001;
 1.0400E+002;-8.8763E+001;
 1.0500E+002;-8.8835E+001;
 1.0600E+002;-8.8906E+001;
 1.0700E+002;-8.8976E+001;
 1.0800E+002;-8.9044E+001;
 1.0900E+002;-8.9112E+001;
 1.1000E+002;-8.9179E+001;
 1.1100E+002;-8.9244E+001;
 1.1200E+002;-8.9308E+001;
 1.1300E+002;-8.9372E+001;
 1.1400E+002;-8.9434E+001;
 1.1500E+002;-8.9496E+001;
 1.1600E+002;-8.9556E+001;
 1.1700E+002;-8.9616E+001;
 1.1800E+002;-8.9674E+001;
 1.1900E+002;-8.9732E+001;
 1.2000E+002;-8.9789E+001;
