JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-8.5311E+000;
 2.0000E+000;-1.9169E+001;
 3.0000E+000;-2.8241E+001;
 4.0000E+000;-3.5543E+001;
 5.0000E+000;-4.1421E+001;
 6.0000E+000;-4.6220E+001;
 7.0000E+000;-5.0204E+001;
 8.0000E+000;-5.3565E+001;
 9.0000E+000;-5.6439E+001;
 1.0000E+001;-5.8929E+001;
 1.1000E+001;-6.1109E+001;
 1.2000E+001;-6.3035E+001;
 1.3000E+001;-6.4751E+001;
 1.4000E+001;-6.6290E+001;
 1.5000E+001;-6.7680E+001;
 1.6000E+001;-6.8943E+001;
 1.7000E+001;-7.0095E+001;
 1.8000E+001;-7.1152E+001;
 1.9000E+001;-7.2124E+001;
 2.0000E+001;-7.3023E+001;
 2.1000E+001;-7.3857E+001;
 2.2000E+001;-7.4632E+001;
 2.3000E+001;-7.5356E+001;
 2.4000E+001;-7.6032E+001;
 2.5000E+001;-7.6667E+001;
 2.6000E+001;-7.7263E+001;
 2.7000E+001;-7.7824E+001;
 2.8000E+001;-7.8354E+001;
 2.9000E+001;-7.8854E+001;
 3.0000E+001;-7.9329E+001;
 3.1000E+001;-7.9778E+001;
 3.2000E+001;-8.0206E+001;
 3.3000E+001;-8.0612E+001;
 3.4000E+001;-8.0999E+001;
 3.5000E+001;-8.1368E+001;
 3.6000E+001;-8.1721E+001;
 3.7000E+001;-8.2058E+001;
 3.8000E+001;-8.2380E+001;
 3.9000E+001;-8.2689E+001;
 4.0000E+001;-8.2986E+001;
 4.1000E+001;-8.3270E+001;
 4.2000E+001;-8.3543E+001;
 4.3000E+001;-8.3806E+001;
 4.4000E+001;-8.4059E+001;
 4.5000E+001;-8.4303E+001;
 4.6000E+001;-8.4537E+001;
 4.7000E+001;-8.4764E+001;
 4.8000E+001;-8.4982E+001;
 4.9000E+001;-8.5193E+001;
 5.0000E+001;-8.5397E+001;
 5.1000E+001;-8.5594E+001;
 5.2000E+001;-8.5785E+001;
 5.3000E+001;-8.5970E+001;
 5.4000E+001;-8.6149E+001;
 5.5000E+001;-8.6322E+001;
 5.6000E+001;-8.6490E+001;
 5.7000E+001;-8.6653E+001;
 5.8000E+001;-8.6812E+001;
 5.9000E+001;-8.6965E+001;
 6.0000E+001;-8.7115E+001;
 6.1000E+001;-8.7260E+001;
 6.2000E+001;-8.7401E+001;
 6.3000E+001;-8.7538E+001;
 6.4000E+001;-8.7671E+001;
 6.5000E+001;-8.7801E+001;
 6.6000E+001;-8.7928E+001;
 6.7000E+001;-8.8051E+001;
 6.8000E+001;-8.8171E+001;
 6.9000E+001;-8.8288E+001;
 7.0000E+001;-8.8402E+001;
 7.1000E+001;-8.8513E+001;
 7.2000E+001;-8.8622E+001;
 7.3000E+001;-8.8728E+001;
 7.4000E+001;-8.8831E+001;
 7.5000E+001;-8.8932E+001;
 7.6000E+001;-8.9031E+001;
 7.7000E+001;-8.9127E+001;
 7.8000E+001;-8.9221E+001;
 7.9000E+001;-8.9313E+001;
 8.0000E+001;-8.9403E+001;
 8.1000E+001;-8.9491E+001;
 8.2000E+001;-8.9577E+001;
 8.3000E+001;-8.9662E+001;
 8.4000E+001;-8.9744E+001;
 8.5000E+001;-8.9825E+001;
 8.6000E+001;-8.9904E+001;
 8.7000E+001;-8.9981E+001;
 8.8000E+001;-9.0057E+001;
 8.9000E+001;-9.0131E+001;
 9.0000E+001;-9.0204E+001;
 9.1000E+001;-9.0275E+001;
 9.2000E+001;-9.0345E+001;
 9.3000E+001;-9.0413E+001;
 9.4000E+001;-9.0481E+001;
 9.5000E+001;-9.0546E+001;
 9.6000E+001;-9.0611E+001;
 9.7000E+001;-9.0674E+001;
 9.8000E+001;-9.0737E+001;
 9.9000E+001;-9.0798E+001;
 1.0000E+002;-9.0857E+001;
 1.0100E+002;-9.0916E+001;
 1.0200E+002;-9.0974E+001;
 1.0300E+002;-9.1031E+001;
 1.0400E+002;-9.1086E+001;
 1.0500E+002;-9.1141E+001;
 1.0600E+002;-9.1195E+001;
 1.0700E+002;-9.1247E+001;
 1.0800E+002;-9.1299E+001;
 1.0900E+002;-9.1350E+001;
 1.1000E+002;-9.1400E+001;
 1.1100E+002;-9.1450E+001;
 1.1200E+002;-9.1498E+001;
 1.1300E+002;-9.1546E+001;
 1.1400E+002;-9.1592E+001;
 1.1500E+002;-9.1638E+001;
 1.1600E+002;-9.1684E+001;
 1.1700E+002;-9.1728E+001;
 1.1800E+002;-9.1772E+001;
 1.1900E+002;-9.1815E+001;
 1.2000E+002;-9.1857E+001;
