JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-5.6545E+000;
 2.0000E+000;-1.4319E+001;
 3.0000E+000;-2.2285E+001;
 4.0000E+000;-2.9017E+001;
 5.0000E+000;-3.4633E+001;
 6.0000E+000;-3.9345E+001;
 7.0000E+000;-4.3343E+001;
 8.0000E+000;-4.6775E+001;
 9.0000E+000;-4.9754E+001;
 1.0000E+001;-5.2366E+001;
 1.1000E+001;-5.4678E+001;
 1.2000E+001;-5.6740E+001;
 1.3000E+001;-5.8592E+001;
 1.4000E+001;-6.0267E+001;
 1.5000E+001;-6.1789E+001;
 1.6000E+001;-6.3179E+001;
 1.7000E+001;-6.4456E+001;
 1.8000E+001;-6.5632E+001;
 1.9000E+001;-6.6720E+001;
 2.0000E+001;-6.7730E+001;
 2.1000E+001;-6.8670E+001;
 2.2000E+001;-6.9548E+001;
 2.3000E+001;-7.0370E+001;
 2.4000E+001;-7.1141E+001;
 2.5000E+001;-7.1866E+001;
 2.6000E+001;-7.2550E+001;
 2.7000E+001;-7.3196E+001;
 2.8000E+001;-7.3807E+001;
 2.9000E+001;-7.4386E+001;
 3.0000E+001;-7.4936E+001;
 3.1000E+001;-7.5459E+001;
 3.2000E+001;-7.5956E+001;
 3.3000E+001;-7.6431E+001;
 3.4000E+001;-7.6884E+001;
 3.5000E+001;-7.7316E+001;
 3.6000E+001;-7.7730E+001;
 3.7000E+001;-7.8127E+001;
 3.8000E+001;-7.8507E+001;
 3.9000E+001;-7.8872E+001;
 4.0000E+001;-7.9223E+001;
 4.1000E+001;-7.9560E+001;
 4.2000E+001;-7.9884E+001;
 4.3000E+001;-8.0197E+001;
 4.4000E+001;-8.0498E+001;
 4.5000E+001;-8.0788E+001;
 4.6000E+001;-8.1069E+001;
 4.7000E+001;-8.1340E+001;
 4.8000E+001;-8.1601E+001;
 4.9000E+001;-8.1854E+001;
 5.0000E+001;-8.2099E+001;
 5.1000E+001;-8.2337E+001;
 5.2000E+001;-8.2566E+001;
 5.3000E+001;-8.2789E+001;
 5.4000E+001;-8.3005E+001;
 5.5000E+001;-8.3215E+001;
 5.6000E+001;-8.3418E+001;
 5.7000E+001;-8.3616E+001;
 5.8000E+001;-8.3808E+001;
 5.9000E+001;-8.3995E+001;
 6.0000E+001;-8.4176E+001;
 6.1000E+001;-8.4353E+001;
 6.2000E+001;-8.4525E+001;
 6.3000E+001;-8.4692E+001;
 6.4000E+001;-8.4856E+001;
 6.5000E+001;-8.5014E+001;
 6.6000E+001;-8.5169E+001;
 6.7000E+001;-8.5320E+001;
 6.8000E+001;-8.5468E+001;
 6.9000E+001;-8.5612E+001;
 7.0000E+001;-8.5752E+001;
 7.1000E+001;-8.5889E+001;
 7.2000E+001;-8.6023E+001;
 7.3000E+001;-8.6154E+001;
 7.4000E+001;-8.6281E+001;
 7.5000E+001;-8.6406E+001;
 7.6000E+001;-8.6528E+001;
 7.7000E+001;-8.6648E+001;
 7.8000E+001;-8.6764E+001;
 7.9000E+001;-8.6879E+001;
 8.0000E+001;-8.6991E+001;
 8.1000E+001;-8.7100E+001;
 8.2000E+001;-8.7207E+001;
 8.3000E+001;-8.7312E+001;
 8.4000E+001;-8.7415E+001;
 8.5000E+001;-8.7516E+001;
 8.6000E+001;-8.7615E+001;
 8.7000E+001;-8.7712E+001;
 8.8000E+001;-8.7807E+001;
 8.9000E+001;-8.7900E+001;
 9.0000E+001;-8.7991E+001;
 9.1000E+001;-8.8080E+001;
 9.2000E+001;-8.8168E+001;
 9.3000E+001;-8.8255E+001;
 9.4000E+001;-8.8339E+001;
 9.5000E+001;-8.8422E+001;
 9.6000E+001;-8.8504E+001;
 9.7000E+001;-8.8584E+001;
 9.8000E+001;-8.8663E+001;
 9.9000E+001;-8.8740E+001;
 1.0000E+002;-8.8816E+001;
 1.0100E+002;-8.8890E+001;
 1.0200E+002;-8.8964E+001;
 1.0300E+002;-8.9036E+001;
 1.0400E+002;-8.9107E+001;
 1.0500E+002;-8.9176E+001;
 1.0600E+002;-8.9245E+001;
 1.0700E+002;-8.9312E+001;
 1.0800E+002;-8.9378E+001;
 1.0900E+002;-8.9444E+001;
 1.1000E+002;-8.9508E+001;
 1.1100E+002;-8.9571E+001;
 1.1200E+002;-8.9633E+001;
 1.1300E+002;-8.9694E+001;
 1.1400E+002;-8.9754E+001;
 1.1500E+002;-8.9813E+001;
 1.1600E+002;-8.9872E+001;
 1.1700E+002;-8.9929E+001;
 1.1800E+002;-8.9986E+001;
 1.1900E+002;-9.0041E+001;
 1.2000E+002;-9.0096E+001;
