JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.9475E+000;
 2.0000E+000;-1.6567E+001;
 3.0000E+000;-2.5093E+001;
 4.0000E+000;-3.2125E+001;
 5.0000E+000;-3.7887E+001;
 6.0000E+000;-4.2656E+001;
 7.0000E+000;-4.6658E+001;
 8.0000E+000;-5.0065E+001;
 9.0000E+000;-5.3001E+001;
 1.0000E+001;-5.5560E+001;
 1.1000E+001;-5.7812E+001;
 1.2000E+001;-5.9812E+001;
 1.3000E+001;-6.1601E+001;
 1.4000E+001;-6.3213E+001;
 1.5000E+001;-6.4673E+001;
 1.6000E+001;-6.6004E+001;
 1.7000E+001;-6.7221E+001;
 1.8000E+001;-6.8341E+001;
 1.9000E+001;-6.9374E+001;
 2.0000E+001;-7.0331E+001;
 2.1000E+001;-7.1221E+001;
 2.2000E+001;-7.2050E+001;
 2.3000E+001;-7.2825E+001;
 2.4000E+001;-7.3551E+001;
 2.5000E+001;-7.4232E+001;
 2.6000E+001;-7.4874E+001;
 2.7000E+001;-7.5479E+001;
 2.8000E+001;-7.6051E+001;
 2.9000E+001;-7.6593E+001;
 3.0000E+001;-7.7106E+001;
 3.1000E+001;-7.7594E+001;
 3.2000E+001;-7.8057E+001;
 3.3000E+001;-7.8499E+001;
 3.4000E+001;-7.8920E+001;
 3.5000E+001;-7.9322E+001;
 3.6000E+001;-7.9706E+001;
 3.7000E+001;-8.0074E+001;
 3.8000E+001;-8.0427E+001;
 3.9000E+001;-8.0764E+001;
 4.0000E+001;-8.1089E+001;
 4.1000E+001;-8.1400E+001;
 4.2000E+001;-8.1700E+001;
 4.3000E+001;-8.1988E+001;
 4.4000E+001;-8.2266E+001;
 4.5000E+001;-8.2534E+001;
 4.6000E+001;-8.2792E+001;
 4.7000E+001;-8.3041E+001;
 4.8000E+001;-8.3282E+001;
 4.9000E+001;-8.3515E+001;
 5.0000E+001;-8.3740E+001;
 5.1000E+001;-8.3957E+001;
 5.2000E+001;-8.4168E+001;
 5.3000E+001;-8.4372E+001;
 5.4000E+001;-8.4570E+001;
 5.5000E+001;-8.4762E+001;
 5.6000E+001;-8.4949E+001;
 5.7000E+001;-8.5130E+001;
 5.8000E+001;-8.5305E+001;
 5.9000E+001;-8.5476E+001;
 6.0000E+001;-8.5642E+001;
 6.1000E+001;-8.5803E+001;
 6.2000E+001;-8.5960E+001;
 6.3000E+001;-8.6113E+001;
 6.4000E+001;-8.6261E+001;
 6.5000E+001;-8.6406E+001;
 6.6000E+001;-8.6547E+001;
 6.7000E+001;-8.6685E+001;
 6.8000E+001;-8.6819E+001;
 6.9000E+001;-8.6949E+001;
 7.0000E+001;-8.7077E+001;
 7.1000E+001;-8.7201E+001;
 7.2000E+001;-8.7323E+001;
 7.3000E+001;-8.7441E+001;
 7.4000E+001;-8.7557E+001;
 7.5000E+001;-8.7671E+001;
 7.6000E+001;-8.7781E+001;
 7.7000E+001;-8.7889E+001;
 7.8000E+001;-8.7995E+001;
 7.9000E+001;-8.8099E+001;
 8.0000E+001;-8.8200E+001;
 8.1000E+001;-8.8299E+001;
 8.2000E+001;-8.8396E+001;
 8.3000E+001;-8.8491E+001;
 8.4000E+001;-8.8583E+001;
 8.5000E+001;-8.8674E+001;
 8.6000E+001;-8.8764E+001;
 8.7000E+001;-8.8851E+001;
 8.8000E+001;-8.8936E+001;
 8.9000E+001;-8.9020E+001;
 9.0000E+001;-8.9103E+001;
 9.1000E+001;-8.9183E+001;
 9.2000E+001;-8.9262E+001;
 9.3000E+001;-8.9340E+001;
 9.4000E+001;-8.9416E+001;
 9.5000E+001;-8.9491E+001;
 9.6000E+001;-8.9564E+001;
 9.7000E+001;-8.9636E+001;
 9.8000E+001;-8.9706E+001;
 9.9000E+001;-8.9776E+001;
 1.0000E+002;-8.9844E+001;
 1.0100E+002;-8.9911E+001;
 1.0200E+002;-8.9976E+001;
 1.0300E+002;-9.0041E+001;
 1.0400E+002;-9.0104E+001;
 1.0500E+002;-9.0167E+001;
 1.0600E+002;-9.0228E+001;
 1.0700E+002;-9.0288E+001;
 1.0800E+002;-9.0348E+001;
 1.0900E+002;-9.0406E+001;
 1.1000E+002;-9.0463E+001;
 1.1100E+002;-9.0519E+001;
 1.1200E+002;-9.0575E+001;
 1.1300E+002;-9.0629E+001;
 1.1400E+002;-9.0683E+001;
 1.1500E+002;-9.0736E+001;
 1.1600E+002;-9.0788E+001;
 1.1700E+002;-9.0839E+001;
 1.1800E+002;-9.0889E+001;
 1.1900E+002;-9.0939E+001;
 1.2000E+002;-9.0987E+001;
