JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-8.1236E+000;
 2.0000E+000;-1.8521E+001;
 3.0000E+000;-2.7472E+001;
 4.0000E+000;-3.4715E+001;
 5.0000E+000;-4.0567E+001;
 6.0000E+000;-4.5359E+001;
 7.0000E+000;-4.9348E+001;
 8.0000E+000;-5.2719E+001;
 9.0000E+000;-5.5608E+001;
 1.0000E+001;-5.8114E+001;
 1.1000E+001;-6.0310E+001;
 1.2000E+001;-6.2254E+001;
 1.3000E+001;-6.3987E+001;
 1.4000E+001;-6.5543E+001;
 1.5000E+001;-6.6950E+001;
 1.6000E+001;-6.8228E+001;
 1.7000E+001;-6.9396E+001;
 1.8000E+001;-7.0468E+001;
 1.9000E+001;-7.1455E+001;
 2.0000E+001;-7.2368E+001;
 2.1000E+001;-7.3215E+001;
 2.2000E+001;-7.4003E+001;
 2.3000E+001;-7.4739E+001;
 2.4000E+001;-7.5427E+001;
 2.5000E+001;-7.6073E+001;
 2.6000E+001;-7.6680E+001;
 2.7000E+001;-7.7252E+001;
 2.8000E+001;-7.7791E+001;
 2.9000E+001;-7.8302E+001;
 3.0000E+001;-7.8786E+001;
 3.1000E+001;-7.9244E+001;
 3.2000E+001;-7.9680E+001;
 3.3000E+001;-8.0095E+001;
 3.4000E+001;-8.0491E+001;
 3.5000E+001;-8.0868E+001;
 3.6000E+001;-8.1228E+001;
 3.7000E+001;-8.1572E+001;
 3.8000E+001;-8.1902E+001;
 3.9000E+001;-8.2218E+001;
 4.0000E+001;-8.2521E+001;
 4.1000E+001;-8.2812E+001;
 4.2000E+001;-8.3092E+001;
 4.3000E+001;-8.3361E+001;
 4.4000E+001;-8.3620E+001;
 4.5000E+001;-8.3869E+001;
 4.6000E+001;-8.4110E+001;
 4.7000E+001;-8.4342E+001;
 4.8000E+001;-8.4566E+001;
 4.9000E+001;-8.4782E+001;
 5.0000E+001;-8.4991E+001;
 5.1000E+001;-8.5193E+001;
 5.2000E+001;-8.5389E+001;
 5.3000E+001;-8.5578E+001;
 5.4000E+001;-8.5762E+001;
 5.5000E+001;-8.5940E+001;
 5.6000E+001;-8.6112E+001;
 5.7000E+001;-8.6279E+001;
 5.8000E+001;-8.6442E+001;
 5.9000E+001;-8.6600E+001;
 6.0000E+001;-8.6753E+001;
 6.1000E+001;-8.6902E+001;
 6.2000E+001;-8.7047E+001;
 6.3000E+001;-8.7188E+001;
 6.4000E+001;-8.7325E+001;
 6.5000E+001;-8.7459E+001;
 6.6000E+001;-8.7589E+001;
 6.7000E+001;-8.7715E+001;
 6.8000E+001;-8.7839E+001;
 6.9000E+001;-8.7959E+001;
 7.0000E+001;-8.8076E+001;
 7.1000E+001;-8.8191E+001;
 7.2000E+001;-8.8303E+001;
 7.3000E+001;-8.8412E+001;
 7.4000E+001;-8.8518E+001;
 7.5000E+001;-8.8622E+001;
 7.6000E+001;-8.8724E+001;
 7.7000E+001;-8.8823E+001;
 7.8000E+001;-8.8920E+001;
 7.9000E+001;-8.9015E+001;
 8.0000E+001;-8.9107E+001;
 8.1000E+001;-8.9198E+001;
 8.2000E+001;-8.9287E+001;
 8.3000E+001;-8.9374E+001;
 8.4000E+001;-8.9459E+001;
 8.5000E+001;-8.9542E+001;
 8.6000E+001;-8.9623E+001;
 8.7000E+001;-8.9703E+001;
 8.8000E+001;-8.9781E+001;
 8.9000E+001;-8.9858E+001;
 9.0000E+001;-8.9933E+001;
 9.1000E+001;-9.0006E+001;
 9.2000E+001;-9.0078E+001;
 9.3000E+001;-9.0149E+001;
 9.4000E+001;-9.0218E+001;
 9.5000E+001;-9.0286E+001;
 9.6000E+001;-9.0353E+001;
 9.7000E+001;-9.0418E+001;
 9.8000E+001;-9.0483E+001;
 9.9000E+001;-9.0546E+001;
 1.0000E+002;-9.0608E+001;
 1.0100E+002;-9.0668E+001;
 1.0200E+002;-9.0728E+001;
 1.0300E+002;-9.0787E+001;
 1.0400E+002;-9.0844E+001;
 1.0500E+002;-9.0901E+001;
 1.0600E+002;-9.0956E+001;
 1.0700E+002;-9.1011E+001;
 1.0800E+002;-9.1065E+001;
 1.0900E+002;-9.1117E+001;
 1.1000E+002;-9.1169E+001;
 1.1100E+002;-9.1220E+001;
 1.1200E+002;-9.1270E+001;
 1.1300E+002;-9.1319E+001;
 1.1400E+002;-9.1368E+001;
 1.1500E+002;-9.1416E+001;
 1.1600E+002;-9.1462E+001;
 1.1700E+002;-9.1509E+001;
 1.1800E+002;-9.1554E+001;
 1.1900E+002;-9.1599E+001;
 1.2000E+002;-9.1643E+001;
