JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-7.6916E+000;
 2.0000E+000;-1.7730E+001;
 3.0000E+000;-2.6497E+001;
 4.0000E+000;-3.3661E+001;
 5.0000E+000;-3.9488E+001;
 6.0000E+000;-4.4283E+001;
 7.0000E+000;-4.8288E+001;
 8.0000E+000;-5.1683E+001;
 9.0000E+000;-5.4599E+001;
 1.0000E+001;-5.7133E+001;
 1.1000E+001;-5.9357E+001;
 1.2000E+001;-6.1328E+001;
 1.3000E+001;-6.3087E+001;
 1.4000E+001;-6.4669E+001;
 1.5000E+001;-6.6100E+001;
 1.6000E+001;-6.7401E+001;
 1.7000E+001;-6.8591E+001;
 1.8000E+001;-6.9683E+001;
 1.9000E+001;-7.0690E+001;
 2.0000E+001;-7.1621E+001;
 2.1000E+001;-7.2486E+001;
 2.2000E+001;-7.3291E+001;
 2.3000E+001;-7.4043E+001;
 2.4000E+001;-7.4746E+001;
 2.5000E+001;-7.5407E+001;
 2.6000E+001;-7.6028E+001;
 2.7000E+001;-7.6613E+001;
 2.8000E+001;-7.7166E+001;
 2.9000E+001;-7.7688E+001;
 3.0000E+001;-7.8184E+001;
 3.1000E+001;-7.8654E+001;
 3.2000E+001;-7.9101E+001;
 3.3000E+001;-7.9526E+001;
 3.4000E+001;-7.9931E+001;
 3.5000E+001;-8.0318E+001;
 3.6000E+001;-8.0688E+001;
 3.7000E+001;-8.1041E+001;
 3.8000E+001;-8.1380E+001;
 3.9000E+001;-8.1704E+001;
 4.0000E+001;-8.2015E+001;
 4.1000E+001;-8.2314E+001;
 4.2000E+001;-8.2601E+001;
 4.3000E+001;-8.2878E+001;
 4.4000E+001;-8.3144E+001;
 4.5000E+001;-8.3400E+001;
 4.6000E+001;-8.3647E+001;
 4.7000E+001;-8.3886E+001;
 4.8000E+001;-8.4116E+001;
 4.9000E+001;-8.4338E+001;
 5.0000E+001;-8.4553E+001;
 5.1000E+001;-8.4761E+001;
 5.2000E+001;-8.4963E+001;
 5.3000E+001;-8.5158E+001;
 5.4000E+001;-8.5347E+001;
 5.5000E+001;-8.5530E+001;
 5.6000E+001;-8.5707E+001;
 5.7000E+001;-8.5880E+001;
 5.8000E+001;-8.6047E+001;
 5.9000E+001;-8.6210E+001;
 6.0000E+001;-8.6368E+001;
 6.1000E+001;-8.6521E+001;
 6.2000E+001;-8.6671E+001;
 6.3000E+001;-8.6816E+001;
 6.4000E+001;-8.6957E+001;
 6.5000E+001;-8.7095E+001;
 6.6000E+001;-8.7229E+001;
 6.7000E+001;-8.7360E+001;
 6.8000E+001;-8.7487E+001;
 6.9000E+001;-8.7611E+001;
 7.0000E+001;-8.7732E+001;
 7.1000E+001;-8.7850E+001;
 7.2000E+001;-8.7966E+001;
 7.3000E+001;-8.8078E+001;
 7.4000E+001;-8.8188E+001;
 7.5000E+001;-8.8296E+001;
 7.6000E+001;-8.8400E+001;
 7.7000E+001;-8.8503E+001;
 7.8000E+001;-8.8603E+001;
 7.9000E+001;-8.8701E+001;
 8.0000E+001;-8.8797E+001;
 8.1000E+001;-8.8891E+001;
 8.2000E+001;-8.8982E+001;
 8.3000E+001;-8.9072E+001;
 8.4000E+001;-8.9160E+001;
 8.5000E+001;-8.9246E+001;
 8.6000E+001;-8.9330E+001;
 8.7000E+001;-8.9413E+001;
 8.8000E+001;-8.9494E+001;
 8.9000E+001;-8.9573E+001;
 9.0000E+001;-8.9651E+001;
 9.1000E+001;-8.9727E+001;
 9.2000E+001;-8.9801E+001;
 9.3000E+001;-8.9875E+001;
 9.4000E+001;-8.9946E+001;
 9.5000E+001;-9.0017E+001;
 9.6000E+001;-9.0086E+001;
 9.7000E+001;-9.0154E+001;
 9.8000E+001;-9.0220E+001;
 9.9000E+001;-9.0286E+001;
 1.0000E+002;-9.0350E+001;
 1.0100E+002;-9.0413E+001;
 1.0200E+002;-9.0475E+001;
 1.0300E+002;-9.0535E+001;
 1.0400E+002;-9.0595E+001;
 1.0500E+002;-9.0654E+001;
 1.0600E+002;-9.0711E+001;
 1.0700E+002;-9.0768E+001;
 1.0800E+002;-9.0824E+001;
 1.0900E+002;-9.0878E+001;
 1.1000E+002;-9.0932E+001;
 1.1100E+002;-9.0985E+001;
 1.1200E+002;-9.1037E+001;
 1.1300E+002;-9.1088E+001;
 1.1400E+002;-9.1138E+001;
 1.1500E+002;-9.1188E+001;
 1.1600E+002;-9.1237E+001;
 1.1700E+002;-9.1285E+001;
 1.1800E+002;-9.1332E+001;
 1.1900E+002;-9.1378E+001;
 1.2000E+002;-9.1424E+001;
